Method Data
Method name,Panopea
Method ID,007
Method version,5
Method Internal ID,M44
Release State,Released
Type,TitrationGeneral

Table of Measured Values
Task,T563
Scope 1/1, Sample 1/9 (heathstack_outdoor)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.9350,116,66.5,18.6,0.0070,,
0.9435,117,67.3,18.6,0.0075,,
0.9510,118,68.3,18.6,0.0070,,
0.9595,119,69.2,18.6,0.0075,,
0.9680,120,70.3,18.6,0.0075,,
0.9760,121,71.3,18.6,0.0065,,
0.9845,122,72.3,18.6,0.0070,,
0.9930,123,73.2,18.6,0.0075,,
1.0005,124,74.3,18.6,0.0070,,
1.0090,125,75.3,18.6,0.0075,,
1.0175,126,76.4,18.6,0.0075,,
1.0260,127,77.5,18.6,0.0070,,
1.0345,128,78.7,18.6,0.0070,,
1.0430,129,79.8,18.6,0.0075,,
1.0505,130,81.4,18.6,0.0070,,
1.0590,131,82.6,18.6,0.0075,,
1.0670,132,83.7,18.6,0.0065,,
1.0755,133,85.2,18.6,0.0070,,
1.0840,134,86.8,18.6,0.0070,,
1.0925,135,88.1,18.6,0.0075,,
1.1000,136,89.6,18.6,0.0070,,
1.1085,137,91.5,18.6,0.0075,,
1.1170,138,93.3,18.6,0.0075,,
1.1255,139,95.3,18.6,0.0070,,
1.1335,140,97.3,18.6,0.0065,,
1.1415,141,99.2,18.7,0.0075,,
1.1495,142,101.3,18.7,0.0075,,
1.1580,143,103.8,18.7,0.0075,,
1.1665,144,106.3,18.7,0.0070,,
1.1750,145,109.0,18.7,0.0070,,
1.1835,146,111.7,18.7,0.0070,,
1.1920,147,114.3,18.7,0.0075,,
1.1995,148,117.2,18.7,0.0070,,
1.2080,149,120.4,18.7,0.0075,,
1.2165,150,123.7,18.7,0.0070,,
1.2245,151,127.2,18.7,0.0065,,
1.2330,152,130.5,18.7,0.0070,,
1.2405,153,133.6,18.7,0.0070,,
1.2490,154,136.9,18.7,0.0075,,
1.2575,155,140.1,18.7,0.0075,,
1.2660,156,143.4,18.7,0.0070,,
1.2745,157,146.5,18.7,0.0070,,
1.2830,158,149.4,18.7,0.0070,,
1.2905,159,151.8,18.7,0.0070,,
1.2990,160,154.5,18.7,0.0075,,
1.3070,161,157.2,18.7,0.0075,,
1.3155,162,159.7,18.7,0.0070,,
1.3240,163,162.2,18.7,0.0070,,
1.3325,164,164.2,18.7,0.0075,,
1.3400,165,166.4,18.7,0.0070,,
1.3485,166,168.7,18.7,0.0075,,
1.3570,167,170.8,18.7,0.0070,,
1.3655,168,172.9,18.7,0.0070,,
1.3740,169,174.8,18.7,0.0070,,
1.3820,170,176.4,18.7,0.0075,,
1.3900,171,178.2,18.7,0.0075,,
1.3980,172,180.0,18.7,0.0075,,
1.4065,173,181.6,18.7,0.0070,,
1.4150,174,183.2,18.7,0.0070,,
1.4235,175,184.7,18.7,0.0070,,
1.4270,176,185.0,18.7,0.0060,,
1.4270,416,196.9,19.0,0.0000,,
1.4275,417,196.9,19.0,0.0005,,
1.4290,418,196.9,19.0,0.0020,,
1.4315,419,197.0,19.0,0.0030,,
1.4355,420,197.1,19.0,0.0050,,
1.4420,421,197.5,19.0,0.0080,,
1.4505,422,198.0,19.0,0.0120,,
1.4580,423,198.6,19.0,0.0105,,
1.4665,424,199.4,19.0,0.0120,,
1.4750,425,200.0,19.0,0.0105,,
1.4835,426,200.7,19.0,0.0105,,
1.4920,427,201.4,19.0,0.0105,,
1.4995,428,202.1,19.0,0.0105,,
1.5080,429,202.8,19.0,0.0120,,
1.5160,430,203.5,19.0,0.0115,,
1.5245,431,204.1,19.0,0.0105,,
1.5330,432,204.8,19.0,0.0105,,
1.5415,433,205.4,19.0,0.0105,,
1.5490,434,206.0,19.0,0.0105,,
1.5575,435,206.7,19.0,0.0120,,
1.5660,436,207.3,19.0,0.0120,,
1.5745,437,207.9,19.0,0.0105,,
1.5825,438,208.4,19.0,0.0100,,
1.5910,439,209.0,19.0,0.0105,,
1.5995,440,209.5,19.0,0.0120,,
1.6070,441,210.1,19.0,0.0105,,
1.6155,442,210.6,19.0,0.0120,,
1.6240,443,211.1,19.0,0.0105,,
1.6325,444,211.7,19.0,0.0105,,
1.6410,445,212.2,19.0,0.0105,,
1.6490,446,212.7,19.0,0.0115,,
1.6570,447,213.2,19.0,0.0115,,
1.6650,448,213.6,19.0,0.0115,,
1.6735,449,214.1,19.0,0.0105,,
1.6820,450,214.6,19.0,0.0105,,
1.6905,451,215.0,19.0,0.0105,,
1.6990,452,215.5,19.0,0.0120,,
1.7065,453,215.9,19.0,0.0105,,
1.7150,454,216.3,19.0,0.0120,,
1.7235,455,216.7,19.0,0.0105,,
1.7315,456,217.2,19.0,0.0100,,
1.7400,457,217.6,19.0,0.0105,,
1.7485,458,218.0,19.0,0.0105,,
1.7560,459,218.3,19.0,0.0105,,
1.7645,460,218.8,19.0,0.0120,,
1.7730,461,219.1,19.0,0.0105,,
1.7815,462,219.5,19.0,0.0105,,
1.7900,463,219.9,19.0,0.0105,,
1.7980,464,220.2,19.0,0.0115,,
1.8060,465,220.6,19.0,0.0115,,
1.8140,466,220.9,19.0,0.0115,,
1.8225,467,221.3,19.0,0.0105,,
1.8310,468,221.7,19.0,0.0105,,
1.8395,469,222.1,19.0,0.0105,,
1.8470,470,222.3,19.0,0.0105,,
1.8555,471,222.7,19.0,0.0120,,
1.8640,472,222.9,19.0,0.0120,,
1.8725,473,223.3,19.0,0.0105,,
1.8810,474,223.6,19.1,0.0105,,
1.8890,475,223.9,19.1,0.0100,,
1.8970,476,224.2,19.1,0.0115,,
1.9050,477,224.5,19.1,0.0100,,
1.9135,478,224.8,19.1,0.0105,,
1.9220,479,225.1,19.1,0.0105,,
1.9305,480,225.4,19.1,0.0105,,
1.9390,481,225.7,19.1,0.0120,,
1.9465,482,226.0,19.1,0.0105,,
1.9550,483,226.3,19.1,0.0120,,
1.9635,484,226.6,19.1,0.0105,,
1.9720,485,226.9,19.1,0.0105,,
1.9800,486,227.2,19.1,0.0100,,
1.9885,487,227.4,19.1,0.0120,,
1.9960,488,227.7,19.1,0.0105,,
2.0045,489,227.9,19.1,0.0120,,
2.0130,490,228.2,19.1,0.0105,,
2.0215,491,228.4,19.1,0.0105,,
2.0300,492,228.8,19.1,0.0105,,
2.0385,493,229.0,19.1,0.0120,,
2.0460,494,229.2,19.1,0.0105,,
2.0545,495,229.5,19.1,0.0120,,
2.0625,496,229.7,19.1,0.0100,,
2.0710,497,230.0,19.1,0.0105,,
2.0795,498,230.3,19.1,0.0105,,
2.0880,499,230.5,19.1,0.0120,,
2.0955,500,230.7,19.1,0.0105,,
2.1040,501,230.9,19.1,0.0120,,
2.1125,502,231.2,19.1,0.0105,,
2.1210,503,231.4,19.1,0.0105,,
2.1295,504,231.7,19.1,0.0105,,
2.1370,505,231.9,19.1,0.0105,,
2.1455,506,232.1,19.1,0.0120,,
2.1535,507,232.4,19.1,0.0115,,
2.1620,508,232.5,19.1,0.0105,,
2.1705,509,232.8,19.1,0.0105,,
2.1790,510,233.0,19.1,0.0105,,
2.1865,511,233.2,19.1,0.0105,,
2.1950,512,233.5,19.1,0.0120,,
2.2035,513,233.7,19.1,0.0120,,
2.2120,514,233.9,19.1,0.0105,,
2.2205,515,234.0,19.1,0.0105,,
2.2275,516,234.2,19.1,0.0085,,
2.2335,517,234.4,19.1,0.0085,,
2.2360,518,234.6,19.1,0.0035,,
2.2365,519,234.7,19.1,0.0005,,
2.2370,520,234.7,19.1,0.0005,,
2.2385,521,234.8,19.1,0.0020,,
2.2410,522,234.8,19.1,0.0035,,
2.2440,523,234.9,19.1,0.0045,,
2.2490,524,235.0,19.1,0.0070,,
2.2530,524,235.0,19.1,0.0100,,
Scope 1/1, Sample 2/9 (H2_T)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-13.4,19.3,NaN,,
0.0005,1,-14.3,19.3,0.0005,,
0.0025,2,-14.6,19.3,0.0020,,
0.0050,3,-14.7,19.3,0.0025,,
0.0090,4,-14.8,19.3,0.0035,,
0.0150,5,-14.8,19.3,0.0055,,
0.0235,6,-14.5,19.3,0.0075,,
0.0310,7,-14.0,19.3,0.0075,,
0.0395,8,-13.3,19.3,0.0085,,
0.0480,9,-12.4,19.3,0.0075,,
0.0565,10,-11.6,19.3,0.0075,,
0.0650,11,-10.6,19.3,0.0075,,
0.0735,12,-9.6,19.3,0.0085,,
0.0810,13,-8.4,19.3,0.0075,,
0.0895,14,-7.0,19.3,0.0085,,
0.0980,15,-5.5,19.3,0.0075,,
0.1060,16,-3.9,19.3,0.0075,,
0.1145,17,-1.8,19.3,0.0075,,
0.1220,18,-0.2,19.3,0.0075,,
0.1305,19,1.6,19.3,0.0085,,
0.1390,20,3.7,19.3,0.0085,,
0.1475,21,5.9,19.3,0.0075,,
0.1560,22,8.0,19.3,0.0075,,
0.1645,23,10.2,19.3,0.0075,,
0.1720,24,12.2,19.4,0.0075,,
0.1805,25,14.1,19.4,0.0085,,
0.1890,26,15.8,19.4,0.0075,,
0.1970,27,17.2,19.4,0.0075,,
0.2055,28,18.5,19.4,0.0075,,
0.2140,29,19.5,19.4,0.0085,,
0.2215,30,20.6,19.4,0.0075,,
0.2300,31,21.5,19.4,0.0085,,
0.2385,32,22.5,19.4,0.0075,,
0.2470,33,23.4,19.4,0.0075,,
0.2555,34,24.2,19.4,0.0075,,
0.2630,35,24.9,19.4,0.0075,,
0.2715,36,25.6,19.4,0.0085,,
0.2800,37,26.4,19.4,0.0075,,
0.2885,38,27.2,19.4,0.0075,,
0.2965,39,27.8,19.4,0.0075,,
0.3050,40,28.4,19.4,0.0075,,
0.3125,41,28.9,19.4,0.0075,,
0.3210,42,29.5,19.4,0.0085,,
0.3295,43,30.1,19.4,0.0075,,
0.3380,44,30.7,19.4,0.0075,,
0.3465,45,31.4,19.4,0.0075,,
0.3550,46,32.0,19.4,0.0075,,
0.3625,47,32.6,19.4,0.0075,,
0.3710,48,33.1,19.4,0.0085,,
0.3790,49,33.8,19.4,0.0075,,
0.3875,50,34.4,19.4,0.0075,,
0.3960,51,34.9,19.4,0.0075,,
0.4045,52,35.5,19.4,0.0075,,
0.4120,53,36.0,19.4,0.0075,,
0.4205,54,36.6,19.4,0.0085,,
0.4290,55,37.1,19.4,0.0075,,
0.4375,56,37.7,19.4,0.0075,,
0.4455,57,38.2,19.4,0.0075,,
0.4540,58,38.8,19.4,0.0075,,
0.4615,59,39.3,19.4,0.0075,,
0.4700,60,39.9,19.4,0.0085,,
0.4785,61,40.4,19.4,0.0075,,
0.4870,62,41.0,19.4,0.0075,,
0.4955,63,41.6,19.4,0.0075,,
0.5040,64,42.1,19.4,0.0075,,
0.5115,65,42.6,19.4,0.0075,,
0.5200,66,43.1,19.4,0.0085,,
0.5280,67,43.7,19.4,0.0075,,
0.5365,68,44.2,19.4,0.0075,,
0.5450,69,44.7,19.4,0.0075,,
0.5535,70,45.3,19.4,0.0085,,
0.5610,71,45.9,19.4,0.0075,,
0.5695,72,46.5,19.4,0.0085,,
0.5780,73,46.9,19.4,0.0075,,
0.5865,74,47.5,19.4,0.0075,,
0.5950,75,48.0,19.4,0.0075,,
0.6025,76,48.6,19.4,0.0075,,
0.6110,77,49.2,19.4,0.0085,,
0.6190,78,49.7,19.4,0.0080,,
0.6275,79,50.2,19.4,0.0075,,
0.6360,80,50.8,19.4,0.0075,,
0.6445,81,51.3,19.4,0.0075,,
0.6530,82,51.8,19.4,0.0085,,
0.6605,83,52.4,19.4,0.0075,,
0.6690,84,53.0,19.4,0.0075,,
0.6775,85,53.5,19.4,0.0075,,
0.6860,86,54.2,19.4,0.0075,,
0.6940,87,54.7,19.4,0.0075,,
0.7020,88,55.2,19.4,0.0080,,
0.7100,89,55.9,19.4,0.0080,,
0.7185,90,56.4,19.4,0.0085,,
0.7270,91,57.0,19.4,0.0075,,
0.7355,92,57.5,19.4,0.0075,,
0.7440,93,58.2,19.4,0.0075,,
0.7515,94,58.7,19.4,0.0075,,
0.7600,95,59.3,19.4,0.0085,,
0.7685,96,59.9,19.4,0.0085,,
0.7765,97,60.5,19.4,0.0075,,
0.7850,98,61.1,19.4,0.0075,,
0.7935,99,61.8,19.4,0.0075,,
0.8010,100,62.4,19.4,0.0075,,
0.8095,101,63.0,19.4,0.0085,,
0.8180,102,63.7,19.4,0.0085,,
0.8265,103,64.6,19.4,0.0075,,
0.8350,104,65.2,19.5,0.0075,,
0.8430,105,65.8,19.5,0.0075,,
0.8510,106,66.4,19.5,0.0080,,
0.8590,107,67.2,19.5,0.0080,,
0.8675,108,67.9,19.5,0.0085,,
0.8760,109,68.5,19.5,0.0075,,
0.8845,110,69.2,19.5,0.0075,,
0.8930,111,69.9,19.5,0.0075,,
0.9005,112,70.7,19.5,0.0075,,
0.9090,113,71.5,19.5,0.0085,,
0.9175,114,72.3,19.5,0.0075,,
0.9260,115,73.1,19.5,0.0075,,
0.9340,116,74.0,19.5,0.0075,,
0.9425,117,74.7,19.5,0.0085,,
0.9505,118,75.5,19.5,0.0080,,
0.9585,119,76.4,19.5,0.0080,,
0.9670,120,77.2,19.5,0.0075,,
0.9755,121,78.2,19.5,0.0075,,
0.9840,122,79.0,19.5,0.0075,,
0.9915,123,79.9,19.5,0.0075,,
1.0000,124,80.9,19.5,0.0085,,
1.0085,125,82.0,19.5,0.0085,,
1.0170,126,83.1,19.5,0.0075,,
1.0250,127,84.3,19.5,0.0075,,
1.0335,128,85.4,19.5,0.0075,,
1.0410,129,86.6,19.5,0.0075,,
1.0495,130,87.9,19.5,0.0085,,
1.0580,131,89.1,19.5,0.0075,,
1.0665,132,90.2,19.5,0.0075,,
1.0750,133,91.8,19.5,0.0075,,
1.0835,134,93.2,19.5,0.0085,,
1.0910,135,94.6,19.5,0.0075,,
1.0995,136,96.0,19.5,0.0085,,
1.1080,137,97.7,19.5,0.0075,,
1.1160,138,99.7,19.5,0.0075,,
1.1245,139,101.4,19.5,0.0075,,
1.1330,140,103.2,19.5,0.0075,,
1.1405,141,105.1,19.5,0.0075,,
1.1490,142,107.3,19.5,0.0085,,
1.1575,143,109.7,19.5,0.0075,,
1.1660,144,112.2,19.5,0.0075,,
1.1745,145,114.6,19.5,0.0075,,
1.1825,146,117.2,19.5,0.0075,,
1.1905,147,119.8,19.5,0.0080,,
1.1985,148,122.7,19.5,0.0080,,
1.2070,149,125.7,19.5,0.0075,,
1.2155,150,128.8,19.5,0.0075,,
1.2240,151,132.2,19.5,0.0075,,
1.2325,152,135.6,19.5,0.0075,,
1.2400,153,138.4,19.5,0.0075,,
1.2485,154,141.7,19.5,0.0085,,
1.2570,155,144.7,19.5,0.0075,,
1.2655,156,147.8,19.5,0.0075,,
1.2735,157,150.6,19.5,0.0075,,
1.2820,158,153.3,19.5,0.0085,,
1.2895,159,156.0,19.5,0.0075,,
1.2980,160,158.5,19.5,0.0085,,
1.3065,161,161.1,19.5,0.0075,,
1.3150,162,163.3,19.5,0.0075,,
1.3235,163,165.7,19.5,0.0075,,
1.3320,164,168.0,19.5,0.0075,,
1.3395,165,169.9,19.5,0.0075,,
1.3480,166,172.0,19.5,0.0085,,
1.3560,167,174.0,19.5,0.0075,,
1.3645,168,175.9,19.5,0.0075,,
1.3730,169,177.8,19.5,0.0075,,
1.3815,170,179.4,19.5,0.0085,,
1.3890,171,181.0,19.5,0.0075,,
1.3975,172,182.6,19.5,0.0085,,
1.4060,173,184.1,19.5,0.0075,,
1.4130,174,185.0,19.5,0.0070,,
1.4130,414,195.5,19.7,0.0000,,
1.4135,415,195.5,19.7,0.0005,,
1.4150,416,195.5,19.7,0.0015,,
1.4175,417,195.6,19.7,0.0025,,
1.4215,418,195.8,19.7,0.0035,,
1.4275,419,196.2,19.7,0.0050,,
1.4360,420,196.6,19.7,0.0070,,
1.4435,421,197.3,19.7,0.0070,,
1.4520,422,198.2,19.7,0.0075,,
1.4605,423,198.9,19.7,0.0070,,
1.4685,424,199.6,19.7,0.0065,,
1.4770,425,200.4,19.7,0.0070,,
1.4855,426,201.1,19.7,0.0075,,
1.4930,427,201.7,19.7,0.0070,,
1.5015,428,202.5,19.7,0.0075,,
1.5100,429,203.1,19.7,0.0070,,
1.5185,430,203.8,19.7,0.0070,,
1.5270,431,204.6,19.7,0.0070,,
1.5350,432,205.2,19.7,0.0065,,
1.5430,433,205.8,19.7,0.0075,,
1.5510,434,206.5,19.7,0.0065,,
1.5595,435,207.0,19.7,0.0070,,
1.5680,436,207.7,19.7,0.0070,,
1.5765,437,208.3,19.7,0.0070,,
1.5850,438,208.8,19.7,0.0075,,
1.5925,439,209.4,19.7,0.0070,,
1.6010,440,210.0,19.7,0.0075,,
1.6095,441,210.5,19.7,0.0070,,
1.6175,442,211.0,19.7,0.0065,,
1.6260,443,211.5,19.7,0.0070,,
1.6345,444,212.1,19.8,0.0075,,
1.6420,445,212.5,19.8,0.0070,,
1.6505,446,213.1,19.8,0.0075,,
1.6590,447,213.5,19.8,0.0070,,
1.6675,448,214.0,19.8,0.0070,,
1.6760,449,214.6,19.8,0.0070,,
1.6840,450,214.9,19.8,0.0065,,
1.6920,451,215.3,19.8,0.0075,,
1.7000,452,215.8,19.8,0.0075,,
1.7085,453,216.3,19.8,0.0075,,
1.7170,454,216.7,19.8,0.0070,,
1.7255,455,217.2,19.8,0.0070,,
1.7340,456,217.5,19.8,0.0070,,
1.7415,457,217.9,19.8,0.0070,,
1.7500,458,218.4,19.8,0.0075,,
1.7585,459,218.8,19.8,0.0070,,
1.7665,460,219.2,19.8,0.0065,,
1.7750,461,219.6,19.8,0.0070,,
1.7835,462,220.0,19.8,0.0075,,
1.7910,463,220.3,19.8,0.0070,,
1.7995,464,220.7,19.8,0.0075,,
1.8080,465,221.1,19.8,0.0075,,
1.8165,466,221.4,19.8,0.0070,,
1.8250,467,221.7,19.8,0.0070,,
1.8335,468,222.1,19.8,0.0070,,
1.8410,469,222.4,19.8,0.0070,,
1.8495,470,222.8,19.8,0.0075,,
1.8575,471,223.1,19.8,0.0065,,
1.8660,472,223.4,19.8,0.0070,,
1.8745,473,223.7,19.8,0.0070,,
1.8830,474,224.0,19.8,0.0075,,
1.8905,475,224.2,19.8,0.0070,,
1.8990,476,224.6,19.8,0.0075,,
1.9075,477,224.9,19.8,0.0070,,
1.9160,478,225.3,19.8,0.0070,,
1.9245,479,225.5,19.8,0.0070,,
1.9320,480,225.8,19.8,0.0070,,
1.9405,481,226.1,19.8,0.0075,,
1.9485,482,226.4,19.8,0.0075,,
1.9570,483,226.7,19.8,0.0070,,
1.9655,484,227.0,19.8,0.0070,,
1.9740,485,227.3,19.8,0.0070,,
1.9815,486,227.5,19.8,0.0070,,
1.9900,487,227.8,19.8,0.0075,,
1.9985,488,228.1,19.8,0.0075,,
2.0070,489,228.4,19.8,0.0070,,
2.0150,490,228.6,19.8,0.0065,,
2.0235,491,228.8,19.8,0.0070,,
2.0310,492,229.1,19.8,0.0070,,
2.0395,493,229.4,19.8,0.0075,,
2.0480,494,229.6,19.8,0.0075,,
2.0565,495,229.9,19.8,0.0070,,
2.0650,496,230.2,19.8,0.0070,,
2.0735,497,230.4,19.8,0.0070,,
2.0810,498,230.6,19.8,0.0070,,
2.0895,499,230.8,19.8,0.0075,,
2.0975,500,231.1,19.8,0.0075,,
2.1060,501,231.3,19.8,0.0070,,
2.1145,502,231.6,19.8,0.0070,,
2.1230,503,231.8,19.8,0.0070,,
2.1305,504,232.0,19.8,0.0070,,
2.1390,505,232.3,19.8,0.0075,,
2.1475,506,232.5,19.8,0.0070,,
2.1560,507,232.8,19.8,0.0070,,
2.1645,508,233.0,19.8,0.0070,,
2.1725,509,233.2,19.8,0.0075,,
2.1805,510,233.4,19.8,0.0075,,
2.1885,511,233.7,19.8,0.0075,,
2.1970,512,233.8,19.8,0.0070,,
2.2055,513,234.0,19.8,0.0070,,
2.2135,514,234.3,19.8,0.0065,,
2.2180,515,234.5,19.8,0.0040,,
2.2210,516,234.6,19.8,0.0025,,
2.2230,517,234.6,19.8,0.0020,,
2.2250,518,234.8,19.8,0.0015,,
2.2275,519,234.8,19.8,0.0020,,
2.2305,520,234.9,19.8,0.0025,,
2.2350,521,235.0,19.8,0.0035,,
Scope 1/1, Sample 3/9 (H3_B)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,7.6,19.6,NaN,,
0.0010,1,6.7,19.6,0.0010,,
0.0025,2,6.6,19.6,0.0015,,
0.0050,3,6.5,19.6,0.0025,,
0.0085,4,6.4,19.6,0.0030,,
0.0150,5,6.7,19.6,0.0060,,
0.0230,6,7.2,19.6,0.0075,,
0.0315,7,8.0,19.6,0.0075,,
0.0400,8,9.2,19.6,0.0085,,
0.0475,9,10.9,19.6,0.0070,,
0.0560,10,12.5,19.6,0.0075,,
0.0645,11,14.3,19.6,0.0075,,
0.0730,12,16.0,19.6,0.0075,,
0.0810,13,17.7,19.6,0.0075,,
0.0895,14,19.0,19.6,0.0085,,
0.0970,15,20.5,19.6,0.0070,,
0.1055,16,21.7,19.6,0.0075,,
0.1140,17,22.9,19.6,0.0075,,
0.1225,18,24.0,19.6,0.0075,,
0.1310,19,25.0,19.6,0.0075,,
0.1385,20,25.8,19.6,0.0075,,
0.1470,21,26.6,19.6,0.0075,,
0.1555,22,27.3,19.6,0.0075,,
0.1640,23,28.1,19.6,0.0075,,
0.1720,24,28.8,19.6,0.0075,,
0.1805,25,29.4,19.6,0.0075,,
0.1880,26,29.9,19.6,0.0075,,
0.1965,27,30.5,19.6,0.0075,,
0.2050,28,31.0,19.6,0.0075,,
0.2135,29,31.7,19.6,0.0075,,
0.2220,30,32.2,19.6,0.0075,,
0.2305,31,32.8,19.6,0.0075,,
0.2380,32,33.3,19.6,0.0075,,
0.2465,33,33.9,19.6,0.0075,,
0.2550,34,34.3,19.6,0.0075,,
0.2630,35,34.9,19.6,0.0075,,
0.2715,36,35.4,19.6,0.0075,,
0.2800,37,35.9,19.6,0.0085,,
0.2875,38,36.4,19.6,0.0070,,
0.2960,39,36.9,19.6,0.0075,,
0.3045,40,37.3,19.6,0.0075,,
0.3130,41,37.9,19.6,0.0075,,
0.3215,42,38.4,19.6,0.0075,,
0.3295,43,38.9,19.6,0.0080,,
0.3375,44,39.3,19.6,0.0075,,
