Date,ID,tank,SDR_position,number_indivs,b1.Lz,b1.Leq,b1.Lpc,ci.Lz,ci.Leq,ci.Lpc,alpha,Notes
20180716,H2_B_blank_D1,H2_B_blank,D1,NA,-1.408790323,-1.408790323,-1.420468169,0.096297923,0.096297923,0.062208553,0.2,L%
20180716,H2_B_blank_D2,H2_B_blank,D2,NA,-1.053490165,-1.028402272,-1.089276289,0.066663388,0.057611557,0.034927982,0.2,L%
20180716,H2_B_blank_D3,H2_B_blank,D3,NA,-1.540354839,-1.540354839,-1.439048908,0.107080033,0.107080033,0.073347859,0.2,L%
20180716,H3_B_blank_D4,H3_B_blank,D4,NA,-1.573870968,-1.573870968,-1.671189436,0.094038816,0.094038816,0.058654867,0.2,L%
20180716,H3_B_blank_D5,H3_B_blank,D5,NA,-2.625201465,-2.087838828,-1.315496831,0.281736137,0.211262492,0.073337062,0.2,L% double peak
20180716,H3_B_blank_D6,H3_B_blank,D6,NA,-1.496671188,-1.496671188,-1.08571201,0.251419496,0.251419496,0.089253599,0.2,L%
20180719,H0_T_A1,H0_T,A1,NA,-0.949700156,-0.949700156,-1.104611926,0.131384099,0.131384099,0.119376472,0.2,L%
20180719,H0_T_A2,H0_T,A2,NA,-1.718013136,-1.718013136,-2.19483683,0.303703941,0.303703941,0.180735758,0.2,L%
20180719,H0_T_A3,H0_T,A3,NA,-2.557924201,-2.557924201,-2.095935406,0.1047108,0.1047108,0.049996219,0.2,L%
20180719,H1_T_A4,H1_T,A4,NA,-1.606224287,-1.606224287,-2.486083893,0.180657327,0.180657327,0.087564641,0.2,L%
20180719,H1_T_A5,H1_T,A5,NA,-1.627156863,-1.627156863,-5.132592912,0.238302033,0.238302033,0.122103547,0.1,L% - first peak Lpc from start of trial
20180719,H1_T_A6,H1_T,A6,NA,-3.575657281,-3.575657281,-3.511102343,0.088451624,0.088451624,0.091110774,0.2,L%
20180719,H0_B_B1,H0_B,B1,NA,-1.717437931,-1.717437931,-1.727168457,0.088237493,0.088237493,0.063891844,0.2,L%
20180719,H0_B_B2,H0_B,B2,NA,-0.43443379,-0.43443379,-1.166108596,0.221382089,0.221382089,0.081701454,0.2,L%
20180719,H0_B_B3,H0_B,B3,NA,-1.860909711,-1.860909711,-1.867510217,0.076512673,0.076512673,0.077214077,0.2,L% good - second peak
20180719,H1_B_B4,H1_B,B4,NA,-2.983784641,-2.983784641,-3.647895708,0.228367798,0.228367798,0.218149435,0.4,L% higher alpha to emcompass more data - data is jumpy
20180719,H1_B_B5,H1_B,B5,NA,-2.543527217,-2.543527217,-2.706905188,0.068266209,0.068266209,0.053461361,0.2,L%
20180719,H1_B_B6,H1_B,B6,NA,-2.086271204,-2.086271204,-2.084666602,0.077982241,0.077982241,0.045022085,0.2,L%
20180719,H0_T_blank_C1,H0_T_blank,C1,NA,-0.249710274,-0.249710274,-0.862170256,0.106247477,0.106247477,0.048986809,0.2,L%
20180719,H0_T_blank_C2,H0_T_blank,C2,NA,-0.856453202,-0.856453202,-0.845393551,0.109596686,0.109596686,0.033744484,0.2,L%
20180719,H0_T_blank_C3,H0_T_blank,C3,NA,-0.869457289,-0.869457289,-0.871032064,0.101288182,0.101288182,0.027306438,0.2,L%
20180719,H1_T_blank_C4,H1_T_blank,C4,NA,-0.739386973,-0.70452364,-1.173678945,0.113262418,0.088809732,0.048985703,0.2,L%
20180719,H1_T_blank_C5,H1_T_blank,C5,NA,-0.989599833,-0.989599833,-0.806698257,0.087916384,0.087916384,0.031989882,0.2,L%
20180719,H1_T_blank_C6,H1_T_blank,C6,NA,-0.886260997,-0.853482416,-0.909560979,0.088720399,0.083144419,0.046163468,0.2,L%
20180719,H0_B_blank_D1,H0_B_blank,D1,NA,-0.84061767,-0.786347805,-0.851714933,0.101243795,0.072875779,0.05381812,0.2,L%
20180719,H0_B_blank_D2,H0_B_blank,D2,NA,-1.028518043,-1.040426712,-0.985164888,0.096659702,0.049515566,0.041260023,0.2,L%
20180719,H0_B_blank_D3,H0_B_blank,D3,NA,-0.858357567,-0.858357567,-0.919434036,0.078157234,0.078157234,0.036382936,0.2,L%
20180719,H1_B_blank_D4,H1_B_blank,D4,NA,-0.934048387,-0.934048387,-0.943825076,0.072378491,0.072378491,0.03036956,0.2,L%
20180719,H1_B_blank_D5,H1_B_blank,D5,NA,-0.819200876,-0.799612299,-0.747460279,0.103097173,0.082545683,0.056643637,0.2,L%
20180719,H1_B_blank_D6,H1_B_blank,D6,NA,-0.614609374,-0.614609374,-0.606974994,0.054857158,0.054857158,0.052742489,0.2,L% good - left scewed
20180719,H2_T_A1,H2_T,A1,NA,-1.604838849,-1.907369577,-2.207615222,0.189360831,0.110251386,0.105818445,0.2,L%
20180719,H2_T_A2,H2_T,A2,NA,-2.444567845,-2.444567845,-1.930015833,0.162041204,0.162041204,0.08017418,0.2,L%
20180719,H2_T_A3,H2_T,A3,NA,-3.068219155,-3.068219155,-3.167215642,0.152774787,0.152774787,0.047718169,0.2,Leq closest - at start of trial obvious break and slow after 20 mins
20180719,H3_T_A4,H3_T,A4,NA,-1.668688763,-1.668688763,-1.590629316,0.090461967,0.090461967,0.041624559,0.2,L%
20180719,H3_T_A5,H3_T,A5,NA,0.062017361,0.062017361,-1.336375442,0.348280069,0.348280069,0.056561909,0.2,L%
20180719,H3_T_A6,H3_T,A6,NA,-1.540606591,-1.586899847,-1.614706771,0.095027355,0.102915009,0.095127539,0.5,L% good after a n obvios break at min 10
20180719,H2_B_B1,H2_B,B1,NA,-1.875115995,-1.875115995,-2.054478739,0.165401339,0.165401339,0.054139793,0.2,L%
20180719,H2_B_B2,H2_B,B2,NA,-1.421550653,-1.495496096,-2.052826553,0.230575273,0.189922139,0.09723905,0.2,L%
20180719,H2_B_B3,H2_B,B3,NA,-2.784444444,-2.784444444,-3.243175745,0.129426536,0.129426536,0.05900741,0.2,L% good - very linear with no breaks whatsoever
20180719,H3_B_B4,H3_B,B4,NA,-2.229106314,-2.303429023,-2.247012555,0.217147753,0.207831375,0.151214961,0.2,L%
20180719,H3_B_B5,H3_B,B5,NA,-3.391381987,-3.242432357,-3.244070393,0.184350401,0.107362053,0.073932098,0.2,L%
20180719,H3_B_B6,H3_B,B6,NA,-2.270395867,-2.270395867,-2.147169989,0.125909499,0.125909499,0.122843997,0.2,L% good - second peak from rates at end of trial - slower than first peak
20180719,H2_T_blank_C1,H2_T_blank,C1,NA,-0.626886447,-0.800011567,-0.87407944,0.075603724,0.093792659,0.04868332,0.2,L%
20180719,H2_T_blank_C2,H2_T_blank,C2,NA,-0.959944042,-0.761171319,-0.863918927,0.06819221,0.086879029,0.034158148,0.2,L%
20180719,H2_T_blank_C3,H2_T_blank,C3,NA,-0.887936508,-0.864717357,-1.028307974,0.120848612,0.064209916,0.032018866,0.2,L%
20180719,H3_T_blank_C4,H3_T_blank,C4,NA,-1.716554154,-1.716554154,-1.259561226,0.102251053,0.102251053,0.038561911,0.2,L%
20180719,H3_T_blank_C5,H3_T_blank,C5,NA,-0.742710227,-0.551704033,-0.577085525,0.113928807,0.088127669,0.053579617,0.2,good - Lz is at the center of density peak!
20180719,H3_T_blank_C6,H3_T_blank,C6,NA,-0.640392469,-0.643898381,-0.76183658,0.082349835,0.072755761,0.055008808,0.2,L% - not on peak because O2 decline has curvature
20180719,H2_B_blank_D1,H2_B_blank,D1,NA,-0.946259597,-0.741221001,-0.754162634,0.142274212,0.114575475,0.0662116,0.2,L% - not on peak because O2 decline has curvature
20180719,H2_B_blank_D2,H2_B_blank,D2,NA,-1.087300702,-1.087300702,-0.980812082,0.136901546,0.136901546,0.03713793,0.2,L%
20180719,H2_B_blank_D3,H2_B_blank,D3,NA,-1.113333357,-1.12827278,-1.1795431,0.107508504,0.096316732,0.046921833,0.2,L%
20180719,H3_B_blank_D4,H3_B_blank,D4,NA,-1.123414974,-0.951729117,-0.823193707,0.128399174,0.052323296,0.039536147,0.2,good - Leq at center of density peak
20180719,H3_B_blank_D5,H3_B_blank,D5,NA,-1.166474899,-0.839335862,-0.693294494,0.10612034,0.062482486,0.040843681,0.2,good - Leq closest to center of density peak
20180719,H3_B_blank_D6,H3_B_blank,D6,NA,-1.560354778,-0.676033613,-0.756255859,0.154001499,0.072488849,0.062666739,0.2,L% good - not on peak because O2 decline has curvature
20180722,H0_T_A1,H0_T,A1,NA,-1.703501868,-1.703501868,-1.07188881,0.196025971,0.196025971,0.193399894,0.3, Leq closest to peak density
20180722,H0_T_A2,H0_T,A2,NA,-3.854903656,-5.551632706,-3.741804412,0.303771733,0.228605466,0.176531712,0.4,L% good - narrowed data to first 20 minutes to get data closest to peak
20180722,H0_T_A3,H0_T,A3,NA,-1.731007573,-1.731007573,-1.939112493,0.097668096,0.097668096,0.112923647,0.4,Leq closest to peak density - on second peak
20180722,H1_T_A4,H1_T,A4,NA,-4.008135837,-1.807761806,-1.966004797,0.665980789,0.119147054,0.101444355,0.2,L% good - on third/slowest peak
20180722,H1_T_A5,H1_T,A5,NA,-4.066609396,-4.066609396,-4.255257741,0.377023577,0.377023577,0.195709306,0.2,L% good - on first of three peaks
20180722,H1_T_A6,H1_T,A6,NA,-2.381186813,-2.381186813,-3.108067029,0.336122383,0.336122383,0.114424033,0.1,"good - Leq on the peak density, three peaks, slower is strongest"
20180722,H0_B_B1,H0_B,B1,NA,-5.904786234,-5.904786234,-4.624834525,0.214566109,0.214566109,0.168576756,0.2,"L% good - from faster rate at start of trial, obvious break at 20 mins"
20180722,H0_B_B2,H0_B,B2,NA,-2.894926248,-1.346786646,-1.956309462,0.311553387,0.192634102,0.148340212,0.2,L% check this - near to third/slowest peak density
20180722,H0_B_B3,H0_B,B3,NA,-2.980968573,-2.980968573,-2.973365206,0.170436701,0.170436701,0.167120651,0.2,L% good -  thirs slowest peak -obvious break in resp
20180722,H1_B_B4,H1_B,B4,NA,-2.02455396,-2.02455396,-3.833817415,0.393434171,0.393434171,0.228584585,0.4,"L% good - on faster/earlier of two peaks, obvious break after 20 mins"
20180722,H1_B_B5,H1_B,B5,NA,-6.862429829,-6.862429829,-3.500619179,0.179516499,0.179516499,0.167862653,0.2,L% good - on slower/later of three peaks - 15 - 30 mins
20180722,H1_B_B6,H1_B,B6,NA,-2.965115287,-3.326254047,-2.858136646,0.351472517,0.352139592,0.206101132,0.1,L% good - on strongest/later peak - 20-25mins
20180722,H0_T_blank_C1,H0_T_blank,C1,NA,-1.949169361,-1.024496528,-1.209956862,0.36494249,0.177218141,0.085233269,0.2,L%
20180722,H0_T_blank_C2,H0_T_blank,C2,NA,-1.13927022,-1.13927022,-1.201971833,0.241996945,0.241996945,0.093631275,0.2,L%
20180722,H0_T_blank_C3,H0_T_blank,C3,NA,-1.414676981,-1.414676981,-1.231837607,0.423599108,0.423599108,0.119709435,0.2,L%
20180722,H1_T_blank_C4,H1_T_blank,C4,NA,-1.014667152,-1.016435921,-1.028066263,0.207092028,0.179663603,0.074347726,0.2,L%
20180722,H1_T_blank_C5,H1_T_blank,C5,NA,-0.889166101,-0.889166101,-1.065449868,0.316264712,0.316264712,0.127091464,0.2,L%
20180722,H1_T_blank_C6,H1_T_blank,C6,NA,-1.393134175,-1.356274628,-2.732699526,0.294766617,0.273844138,0.187167219,0.2,"Leq on strongest peak , Lpc is at 5-10 mins, most blank files are after 15 mins"
20180722,H0_B_blank_D1,H0_B_blank,D1,NA,-0.993835554,-0.923076923,-0.876611954,0.13866527,0.126594901,0.100758019,0.2,L%
20180722,H0_B_blank_D2,H0_B_blank,D2,NA,-2.085124095,-2.085124095,-1.329228284,0.244936945,0.244936945,0.149352432,0.2,L%
20180722,H0_B_blank_D3,H0_B_blank,D3,NA,-1.236751317,-1.217002711,-1.301165299,0.179863724,0.173127916,0.144734871,0.5,L%
20180722,H1_B_blank_D4,H1_B_blank,D4,NA,-1.126368952,-1.208189563,-0.964539508,0.122010858,0.196687777,0.085610582,0.3,Leq on peak
20180722,H1_B_blank_D5,H1_B_blank,D5,NA,-1.659554931,-1.659554931,-1.597105982,0.132452284,0.132452284,0.094932845,0.2,L%
20180722,H1_B_blank_D6,H1_B_blank,D6,NA,-0.575899041,-0.965169637,-1.230717303,0.331475715,0.283029158,0.126467252,0.2,L%
20180722,H2_T_A1,H2_T,A1,NA,-1.311667572,-1.041228958,-2.328735525,0.223855653,0.108301998,0.080212016,0.2,L%
20180722,H2_T_A2,H2_T,A2,NA,-1.661036052,-1.661036052,-2.003010357,0.13249778,0.13249778,0.080995376,0.2,L%
20180722,H2_T_A3,H2_T,A3,NA,-1.500010462,-1.500010462,-1.715154346,0.101162819,0.101162819,0.058742364,0.2,L%
20180722,H3_T_A4,H3_T,A4,NA,-2.459030204,-2.456021331,-2.386511684,0.115713404,0.085319689,0.072128765,0.2,L%
20180722,H3_T_A5,H3_T,A5,NA,-3.465765978,-2.603792033,-2.502090008,0.167916757,0.140861569,0.093799863,0.3,L%
20180722,H3_T_A6,H3_T,A6,NA,-5.552008899,-5.552008899,-2.255571409,0.141673239,0.141673239,0.062392011,0.2,L%
20180722,H2_B_B1,H2_B,B1,NA,-3.045270285,-3.045270285,-1.890206261,0.137490122,0.137490122,0.091799216,0.3,L%
20180722,H2_B_B2,H2_B,B2,NA,-1.451506689,-1.451506689,-2.472205124,0.16212638,0.16212638,0.10653547,0.3,L%
20180722,H2_B_B3,H2_B,B3,NA,-3.339181202,-3.339181202,-2.159598637,0.239529904,0.239529904,0.073573986,0.2,L%
20180722,H3_B_B4,H3_B,B4,NA,-2.700161715,-2.700161715,-2.865282427,0.179655779,0.179655779,0.171972008,0.7,Leq closest to peak density high alpha to encompass more of the jumpy data
20180722,H3_B_B5,H3_B,B5,NA,-1.415860792,-1.415860792,-3.742702611,0.103301257,0.103301257,0.09031249,0.3,"L% good, first peak "
20180722,H3_B_B6,H3_B,B6,NA,-2.420123311,-2.420123311,-2.637460216,0.154327061,0.154327061,0.141185357,0.5,alpha 0.5 to include more data 
20180722,H2_T_blank_C1,H2_T_blank,C1,NA,-0.842275592,-0.842275592,-0.897057265,0.085980861,0.085980861,0.039805538,0.2,"good - curved data, L% on smaller peak at end of trial"
20180722,H2_T_blank_C2,H2_T_blank,C2,NA,-1.020678436,-1.026574779,-1.123642301,0.1339057,0.080214618,0.031851154,0.2,L%
20180722,H2_T_blank_C3,H2_T_blank,C3,NA,-1.122237753,-1.122237753,-1.072177822,0.066335114,0.066335114,0.033035244,0.2,L%
20180722,H3_T_blank_C4,H3_T_blank,C4,NA,-0.854143168,-0.854143168,-0.808901185,0.084276908,0.084276908,0.033666676,0.2,L%
20180722,H3_T_blank_C5,H3_T_blank,C5,NA,-1.680194255,-1.680194255,-1.091531473,0.103412819,0.103412819,0.048602317,0.2,"good - curved data, L% on smaller peak at end of trial"
20180722,H3_T_blank_C6,H3_T_blank,C6,NA,-0.944150363,-0.949246622,-0.869359776,0.101827417,0.092722552,0.047145277,0.2,"good - curved data, L% on smaller peak at end of trial"
20180722,H2_B_blank_D1,H2_B_blank,D1,NA,-1.412789652,-1.412789652,-0.912548427,0.073867186,0.073867186,0.052502188,0.3, Leq closest to peak density
20180722,H2_B_blank_D2,H2_B_blank,D2,NA,-1.182139662,-1.182139662,-1.57922423,0.121135854,0.121135854,0.049609588,0.2,L%
20180722,H2_B_blank_D3,H2_B_blank,D3,NA,-1.444705174,-1.47274053,-1.214721319,0.11334658,0.076902077,0.046753392,0.2, Leq closest to peak density
20180722,H3_B_blank_D4,H3_B_blank,D4,NA,-1.542911291,-1.504492681,-1.214820557,0.121022153,0.072025648,0.047686174,0.2, Leq closest to peak density
20180722,H3_B_blank_D5,H3_B_blank,D5,NA,-1.250423473,-1.189118907,-1.189118907,0.082726273,0.051227384,0.051227384,0.2,"good - curved data, L% on smaller peak at end of trial"
20180722,H3_B_blank_D6,H3_B_blank,D6,NA,-0.875397973,-1.511054734,-0.92126711,0.381612878,0.096893815,0.065844186,0.1, Leq closest to peak density
20180724,H0_T_A1,H0_T,A1,NA,-1.349784261,-1.349784261,-1.690169973,0.307212357,0.307212357,0.17266515,0.3,L%
20180724,H0_T_A2,H0_T,A2,NA,-2.658603475,-2.652116422,-2.602039245,0.073155815,0.08838302,0.064409719,0.2,L%
20180724,H0_T_A3,H0_T,A3,NA,-1.517208993,-1.517208993,-1.728839583,0.13453791,0.13453791,0.129543593,0.3,L%
20180724,H1_T_A4,H1_T,A4,NA,-3.329408182,-3.329408182,-2.810335071,0.275160278,0.275160278,0.131899728,0.2,L%
20180724,H1_T_A5,H1_T,A5,NA,-3.052662787,-3.052662787,-3.046739695,0.076203946,0.076203946,0.074550415,0.2,L%
20180724,H1_T_A5,H1_T,A5,NA,-3.052662787,-3.052662787,-3.046739695,0.076203946,0.076203946,0.074550415,0.2,L%
20180724,H1_T_A6,H1_T,A6,NA,-1.955662289,-1.955662289,-3.199634992,0.342808323,0.342808323,0.032523022,0.2,L%
20180724,H0_B_B1,H0_B,B1,NA,-2.052934538,-2.052934538,-2.26637443,0.135670603,0.135670603,0.105552151,0.5,L% - higher alpha nearest to peak density
20180724,H0_B_B2,H0_B,B2,NA,-1.747237042,-2.760623415,-2.616990825,0.322663593,0.106938613,0.074392584,0.2,L%
20180724,H0_B_B3,H0_B,B3,NA,-2.31044869,-2.166719212,-2.280434183,0.105987511,0.080443378,0.041440745,0.2,L%
20180724,H1_B_B4,H1_B,B4,NA,-2.528892141,-2.528892141,-2.489070886,0.131966342,0.131966342,0.088463866,0.2,L%
20180724,H1_B_B5,H1_B,B5,NA,-2.844543863,-2.844543863,-2.869355847,0.132451714,0.132451714,0.086738508,0.2,L%
20180724,H1_B_B6,H1_B,B6,NA,-2.355209539,-2.784150681,-2.754763486,0.141582894,0.066727372,0.059960988,0.2,L%
20180724,H0_T_blank_C1,H0_T_blank,C1,NA,-1.234824528,-1.236636173,-1.32068336,0.138263855,0.119890371,0.091854538,0.2,L%
20180724,H0_T_blank_C2,H0_T_blank,C2,NA,-0.554589222,-0.554589222,-1.19680072,0.113567173,0.113567173,0.04458391,0.2,L%
20180724,H0_T_blank_C3,H0_T_blank,C3,NA,-0.605937323,-0.605937323,-0.514487068,0.097428528,0.097428528,0.024794678,0.2,L%
20180724,H1_T_blank_C4,H1_T_blank,C4,NA,-0.733529176,-0.794026823,-0.747485177,0.077671317,0.10840244,0.027191227,0.2,Leq closest to peak density
20180724,H1_T_blank_C5,H1_T_blank,C5,NA,-1.568791209,-1.568791209,-0.936930821,0.208383039,0.208383039,0.036605093,0.1,L%
20180724,H1_T_blank_C6,H1_T_blank,C6,NA,-1.126882353,-1.123582609,-0.858399768,0.224308628,0.117566608,0.054808122,0.1,L%
20180724,H0_B_blank_D1,H0_B_blank,D1,NA,-0.701212953,-0.812181172,-0.890345659,0.123253499,0.136894988,0.05063252,0.2,L%
20180724,H0_B_blank_D2,H0_B_blank,D2,NA,-0.829974233,-0.829974233,-0.757413485,0.110949225,0.110949225,0.044997136,0.2,Leq closest to peak density
20180724,H0_B_blank_D3,H0_B_blank,D3,NA,-1.260138209,-1.243394343,-0.952284466,0.112271757,0.094501064,0.049240064,0.2,L%
20180724,H1_B_blank_D4,H1_B_blank,D4,NA,-0.836129396,-0.836129396,-1.052482922,0.061011036,0.061011036,0.046656884,0.3,L%
20180724,H1_B_blank_D5,H1_B_blank,D5,NA,-0.669678387,-0.821180477,-0.573516877,0.095122338,0.119970114,0.041670615,0.2,Lz closest to peak density
20180724,H1_B_blank_D6,H1_B_blank,D6,NA,-0.975480121,-0.985089059,-1.009733308,0.289410975,0.269996444,0.086740802,0.2,L%
20180724,H2_T_A1,H2_T,A1,NA,-5.453457331,-3.198368364,-3.281089991,0.335995811,0.144761905,0.085317664,0.2,L%
20180724,H2_T_A2,H2_T,A2,NA,-3.332972085,-3.332972085,-3.115558775,0.139577562,0.139577562,0.058922493,0.2,L%
20180724,H2_T_A3,H2_T,A3,NA,-1.713036495,-1.713036495,-1.556632315,0.131032974,0.131032974,0.068951031,0.2,L%
20180724,H3_T_A4,H3_T,A4,NA,-3.672764819,-2.666004008,-2.736001454,0.245532006,0.102866174,0.041374283,0.2,L%
20180724,H3_T_A5,H3_T,A5,NA,-1.829948575,-1.829948575,-2.174919282,0.121928471,0.121928471,0.105071714,0.2,L%
20180724,H3_T_A6,H3_T,A6,NA,-2.758983695,-2.721451679,-2.809664629,0.158698599,0.163892692,0.07135458,0.2,L%
20180724,H2_B_B1,H2_B,B1,NA,-3.660649747,-3.660649747,-2.142286703,0.15138827,0.15138827,0.152952097,0.2,L%
20180724,H2_B_B2,H2_B,B2,NA,-2.185822546,-2.185822546,-2.630856693,0.173494053,0.173494053,0.139186456,0.4,L%
20180724,H2_B_B3,H2_B,B3,NA,-2.02421847,-2.02421847,-1.87588963,0.256126797,0.256126797,0.180352898,0.2,L%
20180724,H3_B_B4,H3_B,B4,NA,-6.389050073,-6.389050073,-2.243939773,0.433260675,0.433260675,0.211710401,0.2,L%
20180724,H3_B_B5,H3_B,B5,NA,-3.292266775,-3.292266775,-3.161764363,0.161695901,0.161695901,0.143590936,0.2,L%
20180724,H3_B_B6,H3_B,B6,NA,-3.436385836,-3.436385836,-1.67484454,0.168174649,0.168174649,0.129820062,0.2,Leq closest to peak density
