Method Data
Method name,Panopea
Method ID,007
Method version,5
Method Internal ID,M44
Release State,Released
Type,TitrationGeneral

Table of Measured Values
Task,T434
Scope 1/1, Sample 1/3 (Junk_20180628_inflow_sump)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.8755,109,68.5,19.2,0.0075,,
0.8840,110,69.6,19.2,0.0075,,
0.8925,111,70.7,19.2,0.0075,,
0.9010,112,71.7,19.2,0.0075,,
0.9085,113,72.6,19.2,0.0075,,
0.9165,114,73.5,19.2,0.0080,,
0.9250,115,74.4,19.2,0.0075,,
0.9335,116,75.3,19.2,0.0075,,
0.9420,117,76.4,19.2,0.0075,,
0.9505,118,77.2,19.2,0.0085,,
0.9580,119,78.0,19.2,0.0075,,
0.9665,120,79.5,19.2,0.0075,,
0.9750,121,80.7,19.2,0.0075,,
0.9835,122,81.9,19.2,0.0075,,
0.9915,123,83.2,19.2,0.0075,,
0.9995,124,84.1,19.2,0.0080,,
1.0075,125,85.5,19.2,0.0080,,
1.0160,126,86.8,19.2,0.0075,,
1.0245,127,88.0,19.2,0.0075,,
1.0330,128,89.1,19.2,0.0075,,
1.0415,129,90.7,19.2,0.0075,,
1.0500,130,92.0,19.2,0.0085,,
1.0575,131,93.6,19.2,0.0075,,
1.0660,132,95.2,19.2,0.0075,,
1.0740,133,96.9,19.2,0.0075,,
1.0825,134,98.7,19.2,0.0075,,
1.0910,135,100.3,19.2,0.0075,,
1.0995,136,101.9,19.2,0.0085,,
1.1070,137,103.8,19.2,0.0075,,
1.1155,138,105.7,19.2,0.0075,,
1.1240,139,108.0,19.2,0.0075,,
1.1325,140,110.7,19.2,0.0075,,
1.1405,141,113.1,19.2,0.0075,,
1.1490,142,115.6,19.2,0.0085,,
1.1565,143,118.3,19.2,0.0075,,
1.1650,144,120.6,19.2,0.0075,,
1.1735,145,123.6,19.2,0.0075,,
1.1820,146,126.5,19.2,0.0075,,
1.1905,147,130.1,19.2,0.0075,,
1.1990,148,133.3,19.2,0.0085,,
1.2065,149,136.8,19.2,0.0075,,
1.2150,150,140.3,19.2,0.0075,,
1.2230,151,144.1,19.2,0.0075,,
1.2315,152,147.3,19.2,0.0075,,
1.2400,153,151.0,19.2,0.0075,,
1.2475,154,153.8,19.2,0.0075,,
1.2560,155,156.8,19.2,0.0085,,
1.2645,156,160.1,19.2,0.0075,,
1.2730,157,162.8,19.2,0.0075,,
1.2815,158,165.4,19.2,0.0075,,
1.2900,159,167.7,19.2,0.0075,,
1.2975,160,169.6,19.2,0.0075,,
1.3060,161,171.7,19.2,0.0085,,
1.3140,162,173.6,19.2,0.0075,,
1.3225,163,175.5,19.2,0.0075,,
1.3310,164,177.2,19.2,0.0075,,
1.3395,165,178.9,19.2,0.0075,,
1.3470,166,180.1,19.2,0.0075,,
1.3555,167,181.6,19.2,0.0085,,
1.3640,168,183.1,19.2,0.0075,,
1.3725,169,184.3,19.2,0.0075,,
1.3795,170,185.1,19.2,0.0070,,
1.3795,410,187.5,19.3,0.0000,,
1.3800,411,187.5,19.3,0.0005,,
1.3815,412,187.5,19.3,0.0015,,
1.3840,413,187.6,19.3,0.0025,,
1.3880,414,187.9,19.3,0.0035,,
1.3940,415,188.3,19.3,0.0055,,
1.4025,416,188.9,19.3,0.0085,,
1.4100,417,190.0,19.3,0.0075,,
1.4185,418,190.9,19.3,0.0085,,
1.4270,419,191.9,19.3,0.0075,,
1.4355,420,192.7,19.3,0.0075,,
1.4435,421,193.7,19.3,0.0075,,
1.4520,422,194.4,19.3,0.0085,,
1.4595,423,195.3,19.3,0.0075,,
1.4680,424,196.1,19.3,0.0085,,
1.4765,425,197.0,19.3,0.0075,,
1.4850,426,197.7,19.3,0.0075,,
1.4935,427,198.3,19.3,0.0075,,
1.5020,428,199.1,19.3,0.0085,,
1.5095,429,199.9,19.3,0.0075,,
1.5180,430,200.6,19.3,0.0085,,
1.5260,431,201.2,19.3,0.0075,,
1.5345,432,201.8,19.3,0.0075,,
1.5430,433,202.5,19.3,0.0075,,
1.5515,434,203.0,19.3,0.0085,,
1.5590,435,203.7,19.3,0.0075,,
1.5675,436,204.4,19.3,0.0085,,
1.5760,437,205.0,19.3,0.0075,,
1.5845,438,205.5,19.3,0.0075,,
1.5925,439,206.0,19.3,0.0075,,
1.6010,440,206.6,19.4,0.0075,,
1.6085,441,207.1,19.4,0.0075,,
1.6170,442,207.6,19.3,0.0085,,
1.6255,443,208.1,19.3,0.0085,,
1.6340,444,208.6,19.3,0.0075,,
1.6425,445,209.1,19.3,0.0075,,
1.6510,446,209.6,19.3,0.0075,,
1.6585,447,210.0,19.4,0.0075,,
1.6670,448,210.5,19.4,0.0085,,
1.6755,449,210.9,19.4,0.0075,,
1.6835,450,211.3,19.4,0.0075,,
1.6920,451,211.8,19.4,0.0075,,
1.7005,452,212.3,19.3,0.0075,,
1.7080,453,212.6,19.4,0.0075,,
1.7165,454,213.1,19.4,0.0085,,
1.7250,455,213.4,19.4,0.0075,,
1.7335,456,213.9,19.4,0.0075,,
1.7420,457,214.3,19.4,0.0075,,
1.7500,458,214.6,19.4,0.0080,,
1.7580,459,215.0,19.4,0.0080,,
1.7660,460,215.4,19.4,0.0080,,
1.7745,461,215.8,19.4,0.0075,,
1.7830,462,216.2,19.4,0.0075,,
1.7915,463,216.6,19.4,0.0075,,
1.8000,464,216.9,19.4,0.0075,,
1.8075,465,217.3,19.4,0.0075,,
1.8160,466,217.6,19.4,0.0085,,
1.8245,467,218.0,19.4,0.0075,,
1.8325,468,218.3,19.4,0.0075,,
1.8410,469,218.6,19.4,0.0075,,
1.8495,470,219.0,19.4,0.0075,,
1.8570,471,219.3,19.4,0.0075,,
1.8655,472,219.6,19.4,0.0085,,
1.8740,473,219.9,19.4,0.0075,,
1.8825,474,220.3,19.4,0.0075,,
1.8910,475,220.5,19.4,0.0075,,
1.8990,476,220.8,19.4,0.0080,,
1.9070,477,221.1,19.4,0.0080,,
1.9150,478,221.4,19.4,0.0080,,
1.9235,479,221.6,19.4,0.0075,,
1.9320,480,222.0,19.4,0.0075,,
1.9405,481,222.3,19.4,0.0075,,
1.9490,482,222.6,19.4,0.0085,,
1.9565,483,222.8,19.4,0.0075,,
1.9650,484,223.2,19.4,0.0085,,
1.9735,485,223.5,19.4,0.0075,,
1.9815,486,223.7,19.4,0.0075,,
1.9900,487,224.0,19.4,0.0075,,
1.9985,488,224.2,19.4,0.0075,,
2.0060,489,224.4,19.4,0.0075,,
2.0145,490,224.7,19.4,0.0085,,
2.0230,491,225.0,19.4,0.0085,,
2.0315,492,225.3,19.4,0.0075,,
2.0400,493,225.5,19.4,0.0075,,
2.0480,494,225.8,19.4,0.0075,,
2.0560,495,226.0,19.4,0.0080,,
2.0640,496,226.2,19.4,0.0080,,
2.0725,497,226.5,19.4,0.0085,,
2.0810,498,226.7,19.4,0.0075,,
2.0895,499,226.9,19.4,0.0075,,
2.0980,500,227.2,19.4,0.0075,,
2.1055,501,227.4,19.4,0.0075,,
2.1140,502,227.7,19.4,0.0085,,
2.1225,503,227.9,19.4,0.0085,,
2.1305,504,228.1,19.4,0.0075,,
2.1390,505,228.3,19.4,0.0075,,
2.1475,506,228.6,19.4,0.0075,,
2.1550,507,228.8,19.4,0.0075,,
2.1635,508,229.0,19.4,0.0085,,
2.1720,509,229.3,19.4,0.0075,,
2.1805,510,229.5,19.4,0.0075,,
2.1890,511,229.7,19.4,0.0075,,
2.1970,512,229.8,19.4,0.0075,,
2.2050,513,230.1,19.4,0.0080,,
2.2130,514,230.3,19.4,0.0080,,
2.2215,515,230.5,19.4,0.0085,,
2.2300,516,230.6,19.4,0.0075,,
2.2385,517,230.9,19.4,0.0075,,
2.2470,518,231.1,19.4,0.0075,,
2.2545,519,231.3,19.4,0.0075,,
2.2630,520,231.6,19.4,0.0085,,
2.2715,521,231.7,19.4,0.0085,,
2.2795,522,231.8,19.4,0.0075,,
2.2880,523,232.0,19.4,0.0075,,
2.2965,524,232.3,19.4,0.0075,,
2.3040,525,232.5,19.4,0.0075,,
2.3125,526,232.6,19.4,0.0085,,
2.3210,527,232.8,19.4,0.0075,,
2.3295,528,233.0,19.4,0.0075,,
2.3380,529,233.2,19.4,0.0075,,
2.3460,530,233.4,19.4,0.0075,,
2.3540,531,233.6,19.4,0.0080,,
2.3620,532,233.8,19.4,0.0080,,
2.3705,533,234.0,19.4,0.0075,,
2.3790,534,234.2,19.4,0.0075,,
2.3870,535,234.3,19.4,0.0075,,
2.3935,536,234.5,19.4,0.0065,,
2.3955,537,234.6,19.4,0.0020,,
2.3980,538,234.7,19.4,0.0025,,
2.4005,539,234.8,19.4,0.0025,,
2.4035,540,234.8,19.4,0.0025,,
2.4080,541,234.8,19.4,0.0040,,
2.4135,542,234.9,19.4,0.0055,,
2.4170,543,235.0,19.4,0.0060,,
Scope 1/1, Sample 2/3 (CRM1)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-56.9,19.5,NaN,,
0.0010,1,-57.1,19.5,0.0010,,
0.0025,2,-57.1,19.5,0.0015,,
0.0050,3,-57.1,19.5,0.0025,,
0.0085,4,-56.9,19.5,0.0030,,
0.0150,5,-56.7,19.5,0.0060,,
0.0230,6,-56.0,19.5,0.0075,,
0.0315,7,-55.1,19.5,0.0075,,
0.0390,8,-53.9,19.5,0.0075,,
0.0475,9,-52.5,19.5,0.0085,,
0.0560,10,-50.9,19.5,0.0075,,
0.0645,11,-49.1,19.5,0.0075,,
0.0725,12,-47.2,19.5,0.0075,,
0.0810,13,-45.4,19.5,0.0085,,
0.0885,14,-43.3,19.5,0.0075,,
0.0970,15,-40.9,19.5,0.0075,,
0.1055,16,-38.3,19.5,0.0075,,
0.1140,17,-35.6,19.5,0.0075,,
0.1225,18,-32.6,19.5,0.0075,,
0.1310,19,-29.7,19.5,0.0075,,
0.1385,20,-26.9,19.5,0.0075,,
0.1470,21,-23.8,19.5,0.0085,,
0.1555,22,-20.8,19.5,0.0075,,
0.1635,23,-17.9,19.5,0.0075,,
0.1720,24,-15.3,19.5,0.0075,,
0.1805,25,-13.1,19.5,0.0085,,
0.1880,26,-10.9,19.5,0.0075,,
0.1965,27,-9.0,19.5,0.0075,,
0.2050,28,-7.2,19.5,0.0075,,
0.2135,29,-5.5,19.5,0.0075,,
0.2215,30,-4.0,19.5,0.0075,,
0.2300,31,-2.2,19.5,0.0075,,
0.2380,32,-0.3,19.5,0.0080,,
0.2460,33,0.3,19.5,0.0075,,
0.2545,34,1.5,19.5,0.0075,,
0.2630,35,2.6,19.5,0.0075,,
0.2715,36,3.7,19.5,0.0075,,
0.2800,37,4.7,19.5,0.0085,,
0.2875,38,5.9,19.5,0.0075,,
0.2960,39,6.8,19.5,0.0075,,
0.3045,40,7.7,19.5,0.0075,,
0.3125,41,8.7,19.5,0.0075,,
0.3210,42,9.8,19.5,0.0075,,
0.3285,43,10.8,19.5,0.0075,,
0.3370,44,11.8,19.5,0.0085,,
0.3455,45,12.8,19.5,0.0075,,
0.3540,46,13.8,19.5,0.0075,,
0.3625,47,14.9,19.5,0.0075,,
0.3710,48,15.8,19.5,0.0075,,
0.3785,49,16.5,19.5,0.0075,,
0.3870,50,17.3,19.5,0.0085,,
0.3955,51,18.2,19.5,0.0075,,
0.4035,52,19.1,19.5,0.0075,,
0.4120,53,20.0,19.5,0.0075,,
0.4205,54,20.8,19.5,0.0075,,
0.4280,55,21.6,19.5,0.0075,,
0.4365,56,22.5,19.5,0.0085,,
0.4450,57,23.4,19.5,0.0075,,
0.4535,58,24.1,19.5,0.0075,,
0.4620,59,24.9,19.5,0.0075,,
0.4700,60,25.8,19.5,0.0075,,
0.4780,61,26.5,19.5,0.0080,,
0.4860,62,27.3,19.5,0.0080,,
0.4945,63,28.1,19.5,0.0075,,
0.5030,64,28.9,19.5,0.0075,,
0.5115,65,29.7,19.5,0.0075,,
0.5200,66,30.5,19.5,0.0085,,
0.5275,67,31.4,19.5,0.0075,,
0.5360,68,32.2,19.5,0.0085,,
0.5445,69,33.0,19.5,0.0075,,
0.5530,70,33.8,19.5,0.0075,,
0.5610,71,34.6,19.5,0.0075,,
0.5690,72,35.3,19.5,0.0080,,
0.5770,73,36.0,19.5,0.0080,,
0.5855,74,36.8,19.5,0.0075,,
0.5940,75,37.5,19.5,0.0075,,
0.6025,76,38.3,19.5,0.0075,,
0.6110,77,39.1,19.5,0.0075,,
0.6195,78,39.8,19.5,0.0085,,
0.6270,79,40.7,19.5,0.0075,,
0.6355,80,41.5,19.5,0.0075,,
0.6440,81,42.3,19.5,0.0075,,
0.6520,82,43.0,19.5,0.0075,,
0.6605,83,43.7,19.5,0.0075,,
0.6680,84,44.5,19.5,0.0075,,
0.6765,85,45.2,19.5,0.0085,,
0.6850,86,45.8,19.5,0.0075,,
0.6935,87,46.6,19.5,0.0075,,
0.7020,88,47.3,19.6,0.0075,,
0.7105,89,48.3,19.5,0.0075,,
0.7180,90,49.0,19.5,0.0075,,
0.7265,91,49.8,19.5,0.0085,,
0.7350,92,50.5,19.6,0.0075,,
0.7430,93,51.4,19.6,0.0075,,
0.7515,94,52.2,19.5,0.0075,,
0.7600,95,52.9,19.5,0.0085,,
0.7675,96,53.6,19.5,0.0075,,
0.7760,97,54.4,19.5,0.0075,,
0.7845,98,55.2,19.6,0.0075,,
0.7930,99,56.0,19.6,0.0075,,
0.8015,100,56.6,19.6,0.0075,,
0.8095,101,57.2,19.6,0.0080,,
0.8175,102,58.0,19.5,0.0080,,
0.8255,103,58.8,19.6,0.0075,,
0.8340,104,59.7,19.6,0.0075,,
0.8425,105,60.7,19.6,0.0075,,
0.8510,106,61.4,19.6,0.0075,,
0.8585,107,62.1,19.6,0.0075,,
0.8670,108,62.9,19.6,0.0085,,
0.8755,109,63.8,19.6,0.0075,,
0.8840,110,64.6,19.6,0.0075,,
0.8925,111,65.5,19.6,0.0075,,
0.9005,112,66.5,19.6,0.0075,,
0.9085,113,67.2,19.6,0.0080,,
0.9165,114,68.2,19.6,0.0080,,
0.9250,115,69.0,19.6,0.0075,,
0.9335,116,69.8,19.6,0.0075,,
0.9420,117,70.6,19.6,0.0075,,
0.9505,118,71.6,19.6,0.0075,,
0.9580,119,72.7,19.6,0.0075,,
0.9665,120,73.8,19.6,0.0075,,
0.9750,121,74.7,19.6,0.0075,,
0.9835,122,75.7,19.6,0.0075,,
0.9915,123,76.6,19.6,0.0075,,
1.0000,124,77.5,19.6,0.0085,,
1.0075,125,78.7,19.6,0.0075,,
1.0160,126,79.7,19.6,0.0085,,
1.0245,127,80.8,19.6,0.0075,,
1.0330,128,81.7,19.6,0.0075,,
1.0415,129,82.8,19.6,0.0075,,
1.0500,130,84.1,19.6,0.0085,,
1.0575,131,85.3,19.6,0.0075,,
1.0660,132,86.5,19.6,0.0075,,
1.0740,133,87.8,19.6,0.0075,,
1.0825,134,89.0,19.6,0.0075,,
1.0910,135,90.5,19.6,0.0075,,
1.0995,136,91.8,19.6,0.0075,,
1.1070,137,92.7,19.6,0.0075,,
1.1155,138,94.3,19.6,0.0085,,
1.1240,139,96.1,19.6,0.0075,,
1.1325,140,97.6,19.6,0.0075,,
1.1405,141,99.1,19.6,0.0075,,
1.1490,142,101.2,19.6,0.0075,,
1.1565,143,102.7,19.6,0.0075,,
1.1650,144,104.6,19.6,0.0085,,
1.1735,145,106.5,19.6,0.0075,,
1.1820,146,108.5,19.6,0.0075,,
1.1905,147,110.5,19.6,0.0075,,
1.1990,148,112.8,19.6,0.0075,,
1.2065,149,114.9,19.6,0.0075,,
1.2150,150,117.6,19.6,0.0085,,
1.2230,151,120.4,19.6,0.0075,,
1.2315,152,122.9,19.6,0.0075,,
1.2400,153,125.7,19.6,0.0075,,
1.2485,154,129.1,19.6,0.0075,,
1.2560,155,132.3,19.6,0.0075,,
1.2645,156,135.7,19.6,0.0075,,
1.2730,157,139.8,19.6,0.0075,,
1.2815,158,143.3,19.6,0.0075,,
1.2895,159,146.7,19.6,0.0075,,
1.2980,160,150.0,19.6,0.0075,,
1.3055,161,153.1,19.6,0.0075,,
1.3140,162,156.3,19.6,0.0085,,
1.3225,163,159.3,19.6,0.0075,,
1.3310,164,162.3,19.6,0.0075,,
1.3395,165,164.8,19.6,0.0075,,
1.3480,166,167.0,19.6,0.0085,,
1.3555,167,169.5,19.6,0.0075,,
1.3640,168,171.7,19.6,0.0075,,
1.3725,169,173.8,19.6,0.0075,,
1.3805,170,175.6,19.6,0.0075,,
1.3890,171,177.1,19.6,0.0075,,
1.3965,172,178.7,19.6,0.0075,,
1.4050,173,180.2,19.6,0.0085,,
1.4135,174,181.8,19.6,0.0075,,
1.4220,175,183.3,19.6,0.0075,,
1.4305,176,184.6,19.6,0.0075,,
1.4350,177,185.1,19.6,0.0065,,
1.4350,417,187.3,19.6,0.0000,,
1.4355,418,187.2,19.6,0.0005,,
1.4370,419,187.3,19.6,0.0020,,
1.4395,420,187.4,19.6,0.0030,,
1.4435,421,187.7,19.6,0.0050,,
1.4500,422,188.3,19.6,0.0080,,
1.4585,423,189.1,19.6,0.0105,,
1.4660,424,190.2,19.6,0.0105,,
1.4745,425,191.1,19.6,0.0120,,
1.4830,426,192.2,19.7,0.0105,,
1.4915,427,193.1,19.6,0.0105,,
1.4995,428,194.0,19.6,0.0100,,
1.5080,429,195.0,19.6,0.0105,,
1.5155,430,195.7,19.6,0.0105,,
1.5240,431,196.5,19.6,0.0120,,
1.5325,432,197.3,19.6,0.0120,,
1.5410,433,198.2,19.6,0.0105,,
1.5495,434,198.9,19.6,0.0105,,
1.5580,435,199.7,19.6,0.0105,,
1.5655,436,200.3,19.6,0.0105,,
1.5740,437,200.9,19.7,0.0120,,
1.5820,438,201.7,19.6,0.0100,,
1.5905,439,202.5,19.7,0.0105,,
1.5990,440,203.0,19.7,0.0105,,
1.6065,441,203.6,19.7,0.0105,,
1.6150,442,204.2,19.7,0.0120,,
1.6235,443,204.8,19.7,0.0120,,
1.6320,444,205.5,19.7,0.0105,,
1.6405,445,206.0,19.7,0.0105,,
1.6490,446,206.6,19.7,0.0105,,
1.6570,447,207.1,19.7,0.0115,,
1.6650,448,207.6,19.7,0.0115,,
1.6730,449,208.2,19.7,0.0115,,
1.6815,450,208.7,19.7,0.0105,,
1.6900,451,209.2,19.7,0.0105,,
1.6985,452,209.7,19.7,0.0105,,
1.7060,453,210.2,19.7,0.0105,,
1.7145,454,210.7,19.7,0.0120,,
1.7230,455,211.1,19.7,0.0120,,
1.7315,456,211.6,19.7,0.0105,,
1.7400,457,212.1,19.7,0.0105,,
1.7480,458,212.5,19.7,0.0100,,
1.7560,459,212.9,19.7,0.0115,,
1.7640,460,213.4,19.7,0.0115,,
1.7725,461,213.8,19.7,0.0120,,
1.7810,462,214.3,19.7,0.0105,,
1.7895,463,214.6,19.7,0.0105,,
1.7980,464,215.0,19.7,0.0105,,
1.8055,465,215.4,19.7,0.0105,,
1.8140,466,215.8,19.7,0.0120,,
1.8225,467,216.1,19.7,0.0120,,
1.8305,468,216.6,19.7,0.0100,,
1.8390,469,217.0,19.7,0.0105,,
1.8475,470,217.3,19.7,0.0105,,
1.8550,471,217.6,19.7,0.0105,,
1.8635,472,218.0,19.7,0.0120,,
1.8720,473,218.3,19.7,0.0120,,
1.8805,474,218.7,19.7,0.0105,,
1.8890,475,219.0,19.7,0.0105,,
1.8970,476,219.4,19.7,0.0100,,
1.9050,477,219.7,19.7,0.0115,,
1.9130,478,220.1,19.7,0.0115,,
1.9215,479,220.3,19.7,0.0120,,
1.9300,480,220.6,19.7,0.0105,,
1.9385,481,221.0,19.7,0.0105,,
1.9470,482,221.3,19.7,0.0120,,
1.9545,483,221.6,19.7,0.0105,,
1.9630,484,221.9,19.7,0.0120,,
1.9715,485,222.2,19.7,0.0105,,
1.9800,486,222.5,19.7,0.0105,,
1.9880,487,222.8,19.7,0.0100,,
1.9965,488,223.1,19.7,0.0105,,
2.0040,489,223.4,19.7,0.0105,,
2.0125,490,223.6,19.7,0.0120,,
2.0210,491,223.9,19.7,0.0105,,
2.0295,492,224.2,19.7,0.0105,,
2.0380,493,224.4,19.7,0.0105,,
2.0465,494,224.7,19.7,0.0120,,
2.0540,495,225.0,19.7,0.0105,,
2.0625,496,225.3,19.7,0.0120,,
2.0705,497,225.6,19.7,0.0100,,
2.0790,498,225.8,19.7,0.0105,,
2.0875,499,226.1,19.7,0.0105,,
2.0960,500,226.3,19.7,0.0105,,
2.1035,501,226.6,19.7,0.0105,,
2.1120,502,226.9,19.7,0.0120,,
2.1205,503,227.1,19.7,0.0105,,
2.1290,504,227.3,19.7,0.0105,,
2.1370,505,227.6,19.7,0.0100,,
2.1455,506,227.8,19.7,0.0120,,
2.1530,507,228.0,19.7,0.0105,,
2.1615,508,228.3,19.7,0.0120,,
2.1700,509,228.5,19.7,0.0105,,
2.1785,510,228.8,19.7,0.0105,,
2.1870,511,229.0,19.7,0.0105,,
2.1945,512,229.2,19.7,0.0105,,
2.2030,513,229.4,19.7,0.0120,,
2.2115,514,229.6,19.7,0.0120,,
2.2200,515,229.9,19.7,0.0105,,
2.2280,516,230.1,19.7,0.0100,,
2.2365,517,230.4,19.7,0.0105,,
2.2440,518,230.5,19.7,0.0105,,
2.2525,519,230.7,19.7,0.0120,,
2.2610,520,230.9,19.7,0.0120,,
2.2695,521,231.2,19.7,0.0105,,
2.2780,522,231.4,19.7,0.0105,,
2.2865,523,231.6,19.7,0.0105,,
2.2940,524,231.8,19.7,0.0105,,
2.3025,525,232.0,19.7,0.0120,,
2.3105,526,232.2,19.7,0.0115,,
2.3190,527,232.4,19.7,0.0105,,
2.3275,528,232.6,19.7,0.0105,,
2.3360,529,232.8,19.7,0.0105,,
2.3435,530,233.0,19.7,0.0105,,
2.3520,531,233.2,19.7,0.0120,,
2.3605,532,233.4,19.7,0.0120,,
2.3690,533,233.6,19.7,0.0105,,
2.3770,534,233.8,19.7,0.0100,,
2.3855,535,234.0,19.7,0.0105,,
2.3930,536,234.1,19.7,0.0105,,
2.4015,537,234.4,19.7,0.0120,,
2.4085,538,234.4,19.7,0.0100,,
2.4120,539,234.6,19.7,0.0045,,
2.4140,540,234.7,19.7,0.0025,,
2.4155,541,234.8,19.7,0.0020,,
2.4170,542,234.8,19.7,0.0020,,
2.4205,543,234.8,19.7,0.0050,,
2.4250,544,235.0,19.7,0.0065,,
2.4325,545,235.0,19.7,0.0075,,
Scope 1/1, Sample 3/3 (CRM2)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-57.0,19.6,NaN,,
0.0010,1,-57.2,19.6,0.0010,,
