Method Data
Method name,Panopea
Method ID,007
Method version,5
Method Internal ID,M44
Release State,Released
Type,TitrationGeneral

Table of Measured Values
Task,T745
Scope 1/1, Sample 1/8 (H3_T)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
1.1570,143,121.8,19.1,0.0075,,
1.1655,144,124.8,19.1,0.0085,,
1.1740,145,128.3,19.1,0.0075,,
1.1825,146,132.0,19.1,0.0075,,
1.1910,147,135.7,19.1,0.0075,,
1.1995,148,139.1,19.1,0.0075,,
1.2070,149,142.1,19.1,0.0075,,
1.2155,150,145.9,19.1,0.0085,,
1.2240,151,149.4,19.1,0.0075,,
1.2320,152,153.1,19.1,0.0075,,
1.2405,153,156.3,19.1,0.0075,,
1.2490,154,159.2,19.1,0.0075,,
1.2565,155,161.8,19.1,0.0075,,
1.2650,156,164.6,19.1,0.0085,,
1.2735,157,167.2,19.1,0.0075,,
1.2820,158,169.5,19.1,0.0075,,
1.2905,159,171.6,19.1,0.0075,,
1.2990,160,173.5,19.1,0.0085,,
1.3065,161,175.4,19.1,0.0075,,
1.3150,162,177.3,19.1,0.0075,,
1.3230,163,179.1,19.1,0.0075,,
1.3315,164,180.7,19.1,0.0075,,
1.3400,165,182.4,19.1,0.0075,,
1.3485,166,183.8,19.1,0.0085,,
1.3570,167,185.0,19.1,0.0075,,
1.3570,407,189.4,19.3,0.0000,,
1.3575,408,189.4,19.3,0.0005,,
1.3590,409,189.4,19.3,0.0010,,
1.3615,410,189.5,19.3,0.0020,,
1.3660,411,189.8,19.3,0.0035,,
1.3720,412,190.3,19.3,0.0045,,
1.3795,413,191.0,19.3,0.0060,,
1.3880,414,192.1,19.3,0.0070,,
1.3965,415,193.0,19.3,0.0070,,
1.4050,416,194.0,19.3,0.0065,,
1.4135,417,194.9,19.3,0.0065,,
1.4220,418,195.8,19.3,0.0065,,
1.4295,419,196.6,19.3,0.0060,,
1.4380,420,197.5,19.3,0.0070,,
1.4460,421,198.4,19.3,0.0065,,
1.4545,422,199.2,19.3,0.0065,,
1.4630,423,200.0,19.3,0.0065,,
1.4715,424,200.7,19.3,0.0065,,
1.4790,425,201.4,19.3,0.0060,,
1.4875,426,202.1,19.3,0.0070,,
1.4960,427,202.8,19.3,0.0070,,
1.5045,428,203.5,19.3,0.0065,,
1.5125,429,204.2,19.3,0.0060,,
1.5210,430,204.8,19.3,0.0065,,
1.5285,431,205.4,19.3,0.0060,,
1.5370,432,206.0,19.3,0.0070,,
1.5455,433,206.6,19.3,0.0070,,
1.5540,434,207.3,19.3,0.0065,,
1.5625,435,207.9,19.3,0.0065,,
1.5710,436,208.5,19.3,0.0065,,
1.5785,437,209.0,19.3,0.0060,,
1.5870,438,209.4,19.3,0.0070,,
1.5950,439,210.0,19.3,0.0065,,
1.6035,440,210.4,19.3,0.0065,,
1.6120,441,211.0,19.3,0.0065,,
1.6205,442,211.5,19.3,0.0065,,
1.6290,443,211.9,19.3,0.0070,,
1.6365,444,212.5,19.3,0.0060,,
1.6450,445,213.0,19.3,0.0070,,
1.6535,446,213.4,19.3,0.0065,,
1.6615,447,213.8,19.3,0.0060,,
1.6700,448,214.3,19.3,0.0065,,
1.6775,449,214.7,19.3,0.0060,,
1.6860,450,215.2,19.3,0.0070,,
1.6945,451,215.6,19.3,0.0070,,
1.7030,452,216.0,19.3,0.0065,,
1.7115,453,216.4,19.3,0.0065,,
1.7200,454,216.8,19.3,0.0065,,
1.7275,455,217.2,19.3,0.0060,,
1.7360,456,217.6,19.3,0.0070,,
1.7445,457,217.9,19.3,0.0070,,
1.7525,458,218.3,19.3,0.0060,,
1.7610,459,218.7,19.3,0.0065,,
1.7695,460,219.1,19.3,0.0065,,
1.7770,461,219.5,19.3,0.0060,,
1.7855,462,219.8,19.4,0.0070,,
1.7940,463,220.1,19.3,0.0065,,
1.8025,464,220.5,19.3,0.0065,,
1.8110,465,220.9,19.4,0.0065,,
1.8190,466,221.2,19.4,0.0060,,
1.8270,467,221.5,19.4,0.0065,,
1.8350,468,221.8,19.4,0.0065,,
1.8435,469,222.2,19.4,0.0070,,
1.8520,470,222.5,19.4,0.0065,,
1.8605,471,222.8,19.4,0.0065,,
1.8690,472,223.0,19.4,0.0070,,
1.8765,473,223.4,19.4,0.0060,,
1.8850,474,223.6,19.4,0.0070,,
1.8935,475,224.0,19.4,0.0065,,
1.9020,476,224.2,19.4,0.0065,,
1.9100,477,224.6,19.4,0.0060,,
1.9185,478,224.8,19.4,0.0070,,
1.9260,479,225.1,19.4,0.0060,,
1.9345,480,225.4,19.4,0.0070,,
1.9430,481,225.7,19.4,0.0065,,
1.9515,482,226.0,19.4,0.0065,,
1.9600,483,226.3,19.4,0.0065,,
1.9685,484,226.6,19.4,0.0065,,
1.9760,485,226.8,19.4,0.0060,,
1.9845,486,227.1,19.4,0.0070,,
1.9925,487,227.3,19.4,0.0060,,
2.0010,488,227.6,19.4,0.0065,,
2.0095,489,227.9,19.4,0.0065,,
2.0180,490,228.1,19.4,0.0065,,
2.0255,491,228.3,19.4,0.0060,,
2.0340,492,228.6,19.4,0.0070,,
2.0425,493,228.9,19.4,0.0070,,
2.0510,494,229.2,19.4,0.0065,,
2.0590,495,229.4,19.4,0.0060,,
2.0675,496,229.6,19.4,0.0070,,
2.0750,497,229.8,19.4,0.0060,,
2.0835,498,230.1,19.4,0.0070,,
2.0920,499,230.3,19.4,0.0070,,
2.1005,500,230.5,19.4,0.0065,,
2.1090,501,230.8,19.4,0.0065,,
2.1175,502,231.0,19.4,0.0065,,
2.1250,503,231.1,19.4,0.0060,,
2.1335,504,231.4,19.4,0.0070,,
2.1415,505,231.7,19.4,0.0065,,
2.1500,506,231.9,19.4,0.0065,,
2.1585,507,232.1,19.4,0.0065,,
2.1670,508,232.3,19.4,0.0070,,
2.1745,509,232.5,19.4,0.0060,,
2.1830,510,232.8,19.4,0.0070,,
2.1915,511,233.0,19.4,0.0065,,
2.2000,512,233.2,19.4,0.0065,,
2.2085,513,233.4,19.4,0.0065,,
2.2165,514,233.5,19.4,0.0065,,
2.2240,515,233.8,19.4,0.0060,,
2.2325,516,234.0,19.4,0.0070,,
2.2410,517,234.2,19.4,0.0065,,
2.2490,518,234.4,19.4,0.0060,,
2.2545,519,234.5,19.4,0.0040,,
2.2560,520,234.6,19.4,0.0010,,
2.2565,521,234.7,19.4,0.0005,,
2.2580,522,234.8,19.4,0.0010,,
2.2600,523,234.8,19.4,0.0015,,
2.2635,524,234.8,19.4,0.0025,,
2.2680,525,235.0,19.4,0.0035,,
2.2745,526,235.0,19.4,0.0045,,
Scope 1/1, Sample 2/8 (H3_B)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-22.5,19.0,NaN,,
0.0010,1,-22.8,19.0,0.0010,,
0.0025,2,-23.0,19.0,0.0015,,
0.0050,3,-22.9,19.0,0.0020,,
0.0090,4,-22.7,19.0,0.0035,,
0.0150,5,-22.2,19.0,0.0055,,
0.0230,6,-21.0,19.0,0.0075,,
0.0315,7,-19.2,19.0,0.0075,,
0.0400,8,-16.7,19.0,0.0075,,
0.0485,9,-13.9,19.0,0.0070,,
0.0570,10,-11.4,19.0,0.0075,,
0.0645,11,-8.7,19.0,0.0070,,
0.0730,12,-6.0,19.0,0.0075,,
0.0810,13,-3.4,19.0,0.0075,,
0.0895,14,-0.5,19.0,0.0075,,
0.0980,15,0.7,19.0,0.0070,,
0.1065,16,2.3,19.0,0.0070,,
0.1140,17,3.7,19.0,0.0070,,
0.1225,18,5.0,19.0,0.0075,,
0.1310,19,6.1,19.0,0.0075,,
0.1395,20,7.2,19.0,0.0075,,
0.1475,21,8.3,19.0,0.0065,,
0.1560,22,9.5,19.0,0.0075,,
0.1635,23,10.6,19.0,0.0070,,
0.1720,24,11.6,19.0,0.0075,,
0.1805,25,12.6,19.0,0.0075,,
0.1890,26,13.5,19.0,0.0075,,
0.1975,27,14.3,19.0,0.0070,,
0.2060,28,15.1,19.0,0.0075,,
0.2135,29,15.9,19.0,0.0070,,
0.2220,30,16.7,19.0,0.0075,,
0.2300,31,17.4,19.0,0.0075,,
0.2385,32,18.1,19.0,0.0075,,
0.2470,33,18.9,19.0,0.0070,,
0.2555,34,19.5,19.0,0.0075,,
0.2630,35,20.3,19.0,0.0070,,
0.2715,36,21.1,19.0,0.0075,,
0.2800,37,21.8,19.0,0.0075,,
0.2885,38,22.6,19.0,0.0075,,
0.2970,39,23.3,19.0,0.0070,,
0.3050,40,24.0,19.0,0.0065,,
0.3125,41,24.6,19.0,0.0070,,
0.3210,42,25.4,19.0,0.0075,,
0.3295,43,26.1,19.0,0.0075,,
0.3380,44,26.8,19.0,0.0075,,
0.3465,45,27.5,19.0,0.0070,,
0.3540,46,28.1,19.1,0.0070,,
0.3625,47,28.8,19.1,0.0075,,
0.3710,48,29.4,19.1,0.0075,,
0.3795,49,30.0,19.1,0.0075,,
0.3875,50,30.7,19.1,0.0075,,
0.3960,51,31.2,19.1,0.0070,,
0.4045,52,32.0,19.1,0.0075,,
0.4120,53,32.7,19.1,0.0070,,
0.4205,54,33.4,19.1,0.0075,,
0.4290,55,34.1,19.1,0.0075,,
0.4375,56,34.8,19.1,0.0075,,
0.4460,57,35.5,19.1,0.0070,,
0.4535,58,36.1,19.1,0.0070,,
0.4620,59,36.8,19.1,0.0075,,
0.4700,60,37.5,19.1,0.0075,,
0.4785,61,38.2,19.1,0.0075,,
0.4870,62,38.9,19.1,0.0075,,
0.4955,63,39.5,19.1,0.0070,,
0.5030,64,40.1,19.1,0.0070,,
0.5115,65,40.7,19.1,0.0075,,
0.5200,66,41.4,19.1,0.0075,,
0.5285,67,42.1,19.1,0.0075,,
0.5370,68,42.7,19.1,0.0075,,
0.5450,69,43.3,19.1,0.0065,,
0.5530,70,44.0,19.1,0.0075,,
0.5615,71,44.7,19.1,0.0075,,
0.5695,72,45.4,19.1,0.0075,,
0.5780,73,46.1,19.1,0.0075,,
0.5865,74,46.7,19.1,0.0070,,
0.5950,75,47.3,19.1,0.0070,,
0.6025,76,47.9,19.1,0.0070,,
0.6110,77,48.5,19.1,0.0075,,
0.6195,78,49.2,19.1,0.0075,,
0.6280,79,49.8,19.1,0.0075,,
0.6365,80,50.5,19.1,0.0070,,
0.6445,81,51.2,19.1,0.0075,,
0.6520,82,51.9,19.1,0.0070,,
0.6605,83,52.6,19.1,0.0075,,
0.6690,84,53.4,19.1,0.0075,,
0.6775,85,54.1,19.1,0.0075,,
0.6860,86,54.8,19.1,0.0070,,
0.6935,87,55.3,19.1,0.0070,,
0.7020,88,56.0,19.1,0.0075,,
0.7105,89,56.7,19.1,0.0075,,
0.7190,90,57.3,19.1,0.0075,,
0.7270,91,58.1,19.1,0.0065,,
0.7355,92,58.7,19.1,0.0070,,
0.7435,93,59.4,19.1,0.0075,,
0.7515,94,60.0,19.1,0.0075,,
0.7600,95,60.8,19.1,0.0075,,
0.7685,96,61.6,19.1,0.0075,,
0.7770,97,62.4,19.1,0.0075,,
0.7855,98,63.0,19.1,0.0070,,
0.7930,99,63.7,19.1,0.0070,,
0.8015,100,64.6,19.1,0.0075,,
0.8095,101,65.4,19.1,0.0075,,
0.8180,102,66.1,19.1,0.0075,,
0.8265,103,66.9,19.1,0.0075,,
0.8350,104,67.6,19.1,0.0070,,
0.8425,105,68.4,19.1,0.0070,,
0.8510,106,69.1,19.1,0.0075,,
0.8595,107,69.8,19.1,0.0075,,
0.8680,108,70.7,19.1,0.0075,,
0.8760,109,71.6,19.1,0.0075,,
0.8845,110,72.3,19.1,0.0070,,
0.8920,111,73.1,19.1,0.0070,,
0.9005,112,74.1,19.1,0.0075,,
0.9090,113,75.0,19.1,0.0075,,
0.9175,114,75.9,19.1,0.0075,,
0.9260,115,76.7,19.1,0.0075,,
0.9345,116,77.6,19.1,0.0070,,
0.9420,117,78.5,19.1,0.0070,,
0.9505,118,79.7,19.1,0.0075,,
0.9590,119,80.6,19.1,0.0075,,
0.9670,120,81.7,19.1,0.0075,,
0.9755,121,82.9,19.1,0.0070,,
0.9840,122,84.0,19.1,0.0070,,
0.9915,123,85.0,19.1,0.0070,,
1.0000,124,86.2,19.1,0.0075,,
1.0085,125,87.4,19.1,0.0075,,
1.0170,126,88.8,19.1,0.0075,,
1.0255,127,90.2,19.1,0.0070,,
1.0340,128,91.4,19.1,0.0075,,
1.0415,129,92.5,19.1,0.0070,,
1.0500,130,94.0,19.1,0.0075,,
1.0580,131,95.5,19.1,0.0075,,
1.0665,132,97.0,19.1,0.0075,,
1.0750,133,98.5,19.1,0.0070,,
1.0835,134,100.0,19.1,0.0075,,
1.0910,135,102.0,19.1,0.0070,,
1.0995,136,103.8,19.1,0.0075,,
1.1080,137,105.4,19.1,0.0075,,
1.1165,138,107.2,19.1,0.0075,,
1.1245,139,109.7,19.1,0.0065,,
1.1325,140,111.5,19.1,0.0075,,
1.1410,141,113.3,19.1,0.0075,,
1.1490,142,116.0,19.1,0.0075,,
1.1575,143,118.4,19.2,0.0075,,
1.1660,144,121.6,19.2,0.0070,,
1.1745,145,124.6,19.1,0.0070,,
1.1820,146,127.1,19.1,0.0070,,
1.1905,147,130.3,19.2,0.0075,,
1.1990,148,133.7,19.2,0.0075,,
1.2075,149,137.0,19.2,0.0075,,
1.2160,150,140.4,19.2,0.0070,,
1.2240,151,143.8,19.2,0.0075,,
1.2320,152,147.2,19.2,0.0075,,
1.2400,153,150.7,19.2,0.0075,,
1.2485,154,154.0,19.2,0.0075,,
1.2570,155,156.8,19.2,0.0075,,
1.2655,156,160.0,19.2,0.0070,,
1.2740,157,162.5,19.2,0.0075,,
1.2815,158,165.2,19.2,0.0070,,
1.2900,159,167.6,19.2,0.0075,,
1.2985,160,169.9,19.2,0.0075,,
1.3070,161,172.0,19.2,0.0075,,
1.3150,162,174.0,19.2,0.0065,,
1.3225,163,175.6,19.2,0.0070,,
1.3310,164,177.4,19.2,0.0075,,
1.3395,165,179.1,19.2,0.0075,,
1.3480,166,180.8,19.2,0.0075,,
1.3565,167,182.4,19.2,0.0075,,
1.3650,168,184.0,19.2,0.0070,,
1.3745,169,185.1,19.2,0.0070,,
1.3745,409,189.2,19.3,0.0000,,
1.3750,410,189.1,19.3,0.0005,,
1.3765,412,189.2,19.3,0.0010,,
1.3790,413,189.3,19.3,0.0040,,
1.3835,414,189.6,19.3,0.0075,,
1.3895,415,190.1,19.3,0.0100,,
1.3980,416,190.8,19.3,0.0170,,
1.4055,416,191.8,19.3,0.0150,,
1.4140,418,192.9,19.3,0.0055,,
1.4225,419,193.8,19.3,0.0140,,
1.4310,420,194.8,19.3,0.0140,,
1.4395,421,195.7,19.3,0.0140,,
1.4470,422,196.5,19.3,0.0150,,
1.4550,422,197.4,19.3,0.0160,,
1.4635,424,198.2,19.3,0.0055,,
1.4720,425,198.9,19.3,0.0140,,
1.4805,426,199.8,19.3,0.0140,,
1.4890,427,200.5,19.3,0.0140,,
1.4965,428,201.1,19.3,0.0150,,
1.5050,428,201.9,19.3,0.0170,,
1.5135,430,202.5,19.3,0.0055,,
1.5220,431,203.3,19.3,0.0140,,
1.5300,432,203.9,19.3,0.0135,,
1.5385,433,204.6,19.3,0.0140,,
1.5470,434,205.1,19.3,0.0170,,
1.5545,434,205.7,19.3,0.0150,,
1.5630,436,206.4,19.4,0.0055,,
1.5715,437,207.0,19.3,0.0140,,
1.5800,438,207.7,19.4,0.0140,,
1.5885,439,208.2,19.3,0.0140,,
1.5960,440,208.6,19.4,0.0150,,
1.6045,440,209.1,19.4,0.0170,,
1.6125,442,209.6,19.4,0.0055,,
1.6210,443,210.2,19.4,0.0140,,
1.6295,444,210.7,19.4,0.0140,,
1.6380,445,211.3,19.4,0.0140,,
1.6465,446,211.8,19.4,0.0140,,
1.6540,446,212.2,19.4,0.0150,,
1.6625,448,212.6,19.4,0.0055,,
1.6705,449,213.0,19.4,0.0135,,
1.6790,450,213.5,19.4,0.0140,,
1.6875,451,214.0,19.4,0.0140,,
1.6960,452,214.4,19.4,0.0140,,
1.7035,452,214.9,19.4,0.0150,,
1.7120,454,215.3,19.4,0.0055,,
1.7205,455,215.7,19.4,0.0140,,
1.7290,456,216.1,19.4,0.0140,,
1.7375,457,216.5,19.4,0.0140,,
1.7455,458,216.9,19.4,0.0160,,
1.7535,458,217.2,19.4,0.0160,,
1.7615,460,217.6,19.4,0.0055,,
1.7700,461,218.0,19.4,0.0140,,
1.7785,462,218.5,19.4,0.0140,,
1.7870,463,218.8,19.4,0.0140,,
1.7945,464,219.1,19.4,0.0150,,
1.8030,464,219.5,19.4,0.0170,,
1.8115,466,219.8,19.4,0.0055,,
1.8200,467,220.2,19.4,0.0140,,
1.8285,468,220.6,19.4,0.0140,,
1.8365,469,221.0,19.4,0.0135,,
1.8445,470,221.2,19.4,0.0135,,
1.8525,470,221.5,19.4,0.0160,,
1.8610,472,221.8,19.4,0.0055,,
1.8695,473,222.1,19.4,0.0140,,
1.8780,474,222.5,19.4,0.0140,,
1.8865,475,222.8,19.4,0.0140,,
1.8940,476,223.1,19.4,0.0150,,
1.9025,476,223.4,19.4,0.0170,,
1.9110,478,223.7,19.4,0.0055,,
1.9195,479,224.0,19.4,0.0140,,
1.9275,480,224.3,19.4,0.0135,,
1.9360,481,224.6,19.4,0.0140,,
1.9435,482,224.8,19.4,0.0150,,
1.9520,482,225.1,19.4,0.0170,,
1.9605,484,225.4,19.4,0.0055,,
1.9690,485,225.7,19.4,0.0140,,
1.9775,486,226.0,19.4,0.0140,,
1.9860,487,226.3,19.4,0.0140,,
1.9935,488,226.5,19.4,0.0150,,
2.0020,488,226.8,19.4,0.0170,,
2.0100,490,227.1,19.4,0.0050,,
2.0185,491,227.3,19.4,0.0140,,
2.0270,492,227.5,19.4,0.0140,,
2.0355,493,227.8,19.4,0.0140,,
2.0430,494,228.0,19.4,0.0150,,
2.0515,494,228.3,19.4,0.0170,,
2.0600,496,228.6,19.4,0.0055,,
2.0680,497,228.8,19.4,0.0135,,
2.0765,498,229.0,19.4,0.0140,,
2.0850,499,229.3,19.4,0.0140,,
2.0925,500,229.5,19.4,0.0150,,
2.1010,500,229.7,19.4,0.0170,,
2.1095,502,230.0,19.4,0.0055,,
2.1180,503,230.2,19.4,0.0140,,
2.1265,504,230.4,19.4,0.0140,,
2.1350,505,230.7,19.4,0.0140,,
2.1425,506,230.9,19.4,0.0150,,
2.1510,506,231.2,19.4,0.0170,,
2.1590,508,231.3,19.4,0.0055,,
2.1675,509,231.6,19.4,0.0140,,
2.1760,510,231.8,19.4,0.0140,,
2.1845,511,232.0,19.4,0.0140,,
2.1920,512,232.2,19.4,0.0150,,
2.2005,512,232.4,19.4,0.0170,,
2.2090,514,232.6,19.4,0.0055,,
2.2175,515,232.8,19.4,0.0140,,
2.2260,516,233.1,19.4,0.0140,,
2.2340,516,233.2,19.4,0.0160,,
2.2420,518,233.4,19.4,0.0055,,
2.2500,518,233.7,19.4,0.0160,,
2.2585,520,233.8,19.4,0.0055,,
2.2670,521,234.1,19.4,0.0140,,
2.2750,522,234.2,19.4,0.0135,,
2.2815,522,234.5,19.4,0.0130,,
2.2835,524,234.6,19.4,0.0015,,
2.2850,524,234.7,19.4,0.0030,,
2.2875,526,234.7,19.4,0.0015,,
2.2905,527,234.7,19.4,0.0050,,
2.2955,528,234.8,19.4,0.0085,,
2.3015,528,234.9,19.4,0.0120,,
2.3040,529,235.0,19.4,0.0025,,
Scope 1/1, Sample 3/8 (H2_B)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-50.8,19.3,NaN,,
0.0005,1,-51.0,19.3,0.0005,,
0.0025,2,-51.2,19.3,0.0020,,
0.0050,3,-51.1,19.3,0.0025,,
0.0090,4,-51.1,19.3,0.0035,,
0.0150,5,-50.6,19.3,0.0055,,
0.0235,6,-49.9,19.3,0.0085,,
0.0315,7,-48.9,19.3,0.0080,,
0.0395,8,-47.5,19.3,0.0080,,
0.0480,9,-45.8,19.3,0.0075,,
0.0565,10,-43.9,19.3,0.0075,,
0.0650,11,-42.0,19.3,0.0075,,
0.0735,12,-40.1,19.3,0.0085,,
0.0810,13,-37.8,19.3,0.0075,,
0.0895,14,-35.4,19.3,0.0085,,
0.0980,15,-32.7,19.3,0.0075,,
0.1060,16,-29.9,19.3,0.0075,,
0.1145,17,-27.0,19.3,0.0075,,
0.1220,18,-24.0,19.3,0.0075,,
0.1305,19,-20.5,19.3,0.0085,,
0.1390,20,-17.1,19.3,0.0085,,
0.1475,21,-13.8,19.3,0.0075,,
0.1560,22,-10.8,19.3,0.0075,,
0.1645,23,-8.0,19.3,0.0075,,
0.1720,24,-5.6,19.3,0.0075,,
0.1805,25,-3.1,19.3,0.0085,,
0.1885,26,-0.3,19.3,0.0080,,
0.1970,27,0.6,19.3,0.0075,,
0.2055,28,2.2,19.3,0.0075,,
0.2140,29,3.6,19.3,0.0075,,
0.2215,30,4.8,19.3,0.0075,,
0.2300,31,6.1,19.3,0.0085,,
0.2385,32,7.2,19.3,0.0075,,
0.2470,33,8.5,19.3,0.0075,,
0.2555,34,9.7,19.3,0.0075,,
