Method Data
Method name,Panopea
Method ID,007
Method version,5
Method Internal ID,M44
Release State,Released
Type,TitrationGeneral

Table of Measured Values
Task,T655
Scope 1/1, Sample 1/3 (JUNK)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
1.4285,419,195.7,20.5,0.0060,,
1.4365,420,196.7,20.5,0.0055,,
1.4450,421,197.7,20.5,0.0065,,
1.4525,422,198.4,20.5,0.0060,,
1.4610,423,199.3,20.5,0.0065,,
1.4695,424,200.1,20.5,0.0060,,
1.4780,425,200.8,20.5,0.0060,,
1.4865,426,201.6,20.5,0.0060,,
1.4950,427,202.3,20.5,0.0065,,
1.5025,428,203.0,20.5,0.0060,,
1.5110,429,203.8,20.5,0.0065,,
1.5195,430,204.6,20.5,0.0060,,
1.5275,431,205.1,20.5,0.0055,,
1.5360,432,205.9,20.5,0.0060,,
1.5435,433,206.4,20.5,0.0060,,
1.5520,434,207.0,20.5,0.0065,,
1.5605,435,207.6,20.5,0.0060,,
1.5690,436,208.2,20.5,0.0060,,
1.5775,437,208.8,20.5,0.0060,,
1.5860,438,209.3,20.5,0.0060,,
1.5935,439,209.8,20.5,0.0060,,
1.6020,440,210.5,20.5,0.0065,,
1.6105,441,211.0,20.5,0.0060,,
1.6185,442,211.6,20.5,0.0055,,
1.6270,443,212.0,20.5,0.0060,,
1.6355,444,212.5,20.5,0.0065,,
1.6430,445,212.9,20.5,0.0055,,
1.6515,446,213.5,20.5,0.0065,,
1.6600,447,213.9,20.5,0.0060,,
1.6685,448,214.4,20.5,0.0060,,
1.6770,449,214.9,20.5,0.0060,,
1.6850,450,215.2,20.5,0.0060,,
1.6930,451,215.7,20.5,0.0060,,
1.7010,452,216.2,20.5,0.0060,,
1.7095,453,216.7,20.5,0.0060,,
1.7180,454,217.1,20.5,0.0060,,
1.7265,455,217.4,20.5,0.0060,,
1.7340,456,217.8,20.5,0.0060,,
1.7425,457,218.3,20.5,0.0065,,
1.7510,458,218.7,20.5,0.0065,,
1.7595,459,219.1,20.5,0.0060,,
1.7680,460,219.5,20.5,0.0060,,
1.7760,461,219.8,20.5,0.0055,,
1.7840,462,220.2,20.5,0.0060,,
1.7920,463,220.5,20.5,0.0060,,
1.8005,464,220.8,20.5,0.0065,,
1.8090,465,221.3,20.5,0.0060,,
1.8175,466,221.6,20.5,0.0060,,
1.8260,467,222.0,20.5,0.0060,,
1.8335,468,222.2,20.5,0.0060,,
1.8420,469,222.7,20.5,0.0065,,
1.8505,470,223.0,20.5,0.0065,,
1.8585,471,223.3,20.5,0.0055,,
1.8670,472,223.5,20.5,0.0060,,
1.8755,473,223.9,20.5,0.0060,,
1.8830,474,224.2,20.5,0.0060,,
1.8915,475,224.5,20.5,0.0065,,
1.9000,476,224.7,20.5,0.0065,,
1.9085,477,225.1,20.5,0.0060,,
1.9170,478,225.4,20.5,0.0060,,
1.9250,479,225.7,20.5,0.0055,,
1.9330,480,226.1,20.5,0.0060,,
1.9410,481,226.3,20.5,0.0060,,
1.9495,482,226.6,20.5,0.0065,,
1.9580,483,226.9,20.5,0.0060,,
1.9665,484,227.1,20.5,0.0060,,
1.9750,485,227.4,20.5,0.0060,,
1.9825,486,227.7,20.6,0.0060,,
1.9910,487,227.9,20.5,0.0065,,
1.9995,488,228.3,20.5,0.0060,,
2.0080,489,228.5,20.5,0.0060,,
2.0165,490,228.7,20.5,0.0060,,
2.0245,491,229.0,20.5,0.0055,,
2.0320,492,229.2,20.6,0.0060,,
2.0405,493,229.5,20.5,0.0065,,
2.0490,494,229.8,20.5,0.0060,,
2.0575,495,230.0,20.5,0.0060,,
2.0660,496,230.3,20.5,0.0060,,
2.0745,497,230.5,20.5,0.0065,,
2.0820,498,230.7,20.6,0.0060,,
2.0905,499,231.0,20.6,0.0065,,
2.0985,500,231.3,20.6,0.0055,,
2.1070,501,231.5,20.6,0.0060,,
2.1155,502,231.7,20.6,0.0060,,
2.1240,503,232.0,20.6,0.0065,,
2.1315,504,232.2,20.6,0.0060,,
2.1400,505,232.4,20.6,0.0065,,
2.1485,506,232.7,20.5,0.0060,,
2.1570,507,232.8,20.6,0.0060,,
2.1650,508,233.1,20.6,0.0055,,
2.1735,509,233.3,20.6,0.0065,,
2.1810,510,233.5,20.6,0.0060,,
2.1895,511,233.7,20.6,0.0065,,
2.1980,512,233.9,20.6,0.0060,,
2.2065,513,234.1,20.6,0.0060,,
2.2145,514,234.4,20.6,0.0055,,
2.2170,515,234.5,20.6,0.0020,,
2.2175,516,234.6,20.6,0.0005,,
2.2185,517,234.7,20.6,0.0010,,
2.2200,518,234.6,20.6,0.0010,,
2.2225,519,234.7,20.6,0.0020,,
2.2265,520,234.8,20.6,0.0030,,
2.2315,521,234.9,20.6,0.0040,,
2.2365,522,235.0,20.6,0.0040,,
Scope 1/1, Sample 2/3 (CRM1)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-45.9,21.0,NaN,,
0.0005,1,-46.3,21.0,0.0005,,
0.0025,2,-46.4,21.0,0.0020,,
0.0050,3,-46.4,21.0,0.0025,,
0.0090,4,-46.3,21.0,0.0035,,
0.0150,5,-46.0,21.0,0.0055,,
0.0235,6,-45.4,21.0,0.0075,,
0.0310,7,-44.5,21.0,0.0075,,
0.0395,8,-43.3,21.0,0.0085,,
0.0480,9,-41.9,21.0,0.0075,,
0.0565,10,-40.4,21.0,0.0075,,
0.0650,11,-39.1,21.0,0.0075,,
0.0735,12,-37.3,21.0,0.0075,,
0.0810,13,-35.7,21.0,0.0075,,
0.0895,14,-33.6,21.0,0.0085,,
0.0980,15,-31.6,21.0,0.0075,,
0.1060,16,-29.4,21.0,0.0075,,
0.1145,17,-26.9,21.0,0.0075,,
0.1230,18,-24.5,21.0,0.0085,,
0.1305,19,-21.9,21.0,0.0075,,
0.1390,20,-18.9,21.0,0.0085,,
0.1475,21,-15.7,21.0,0.0075,,
0.1560,22,-12.3,21.0,0.0075,,
0.1645,23,-9.3,21.0,0.0075,,
0.1720,24,-6.3,21.0,0.0075,,
0.1805,25,-3.4,21.0,0.0085,,
0.1890,26,-0.2,21.0,0.0075,,
0.1970,27,1.1,21.0,0.0075,,
0.2055,28,3.1,21.0,0.0075,,
0.2140,29,4.9,21.0,0.0075,,
0.2215,30,6.3,21.0,0.0075,,
0.2300,31,7.6,21.0,0.0085,,
0.2385,32,8.9,21.0,0.0075,,
0.2470,33,10.1,21.0,0.0075,,
0.2555,34,11.3,21.0,0.0075,,
0.2635,35,12.5,21.0,0.0075,,
0.2715,36,13.3,21.0,0.0080,,
0.2795,37,14.3,21.0,0.0080,,
0.2880,38,15.3,21.0,0.0075,,
0.2965,39,16.3,21.0,0.0075,,
0.3050,40,17.2,21.0,0.0075,,
0.3135,41,18.0,21.0,0.0085,,
0.3210,42,18.7,21.0,0.0075,,
0.3295,43,19.6,21.0,0.0085,,
0.3380,44,20.5,21.0,0.0075,,
0.3465,45,21.5,21.0,0.0075,,
0.3545,46,22.4,21.0,0.0075,,
0.3630,47,23.0,21.0,0.0085,,
0.3705,48,23.9,21.0,0.0075,,
0.3790,49,24.6,21.0,0.0085,,
0.3875,50,25.4,21.0,0.0075,,
0.3960,51,26.3,21.0,0.0075,,
0.4045,52,26.9,21.0,0.0075,,
0.4120,53,27.7,21.0,0.0075,,
0.4205,54,28.5,21.0,0.0085,,
0.4290,55,29.3,21.0,0.0075,,
0.4375,56,30.0,21.0,0.0075,,
0.4455,57,30.7,21.0,0.0075,,
0.4540,58,31.5,21.0,0.0075,,
0.4615,59,32.1,21.0,0.0075,,
0.4700,60,32.7,21.0,0.0085,,
0.4785,61,33.4,21.0,0.0075,,
0.4870,62,34.1,21.0,0.0075,,
0.4955,63,34.8,21.0,0.0075,,
0.5040,64,35.3,21.0,0.0085,,
0.5115,65,36.1,21.0,0.0075,,
0.5200,66,36.8,21.0,0.0085,,
0.5285,67,37.5,21.0,0.0075,,
0.5365,68,38.2,21.0,0.0075,,
0.5450,69,38.9,21.0,0.0075,,
0.5535,70,39.6,21.0,0.0085,,
0.5610,71,40.1,21.0,0.0075,,
0.5695,72,40.9,21.0,0.0085,,
0.5780,73,41.6,21.0,0.0075,,
0.5865,74,42.3,21.0,0.0075,,
0.5950,75,42.8,21.0,0.0075,,
0.6025,76,43.5,21.0,0.0075,,
0.6110,77,44.2,21.0,0.0085,,
0.6195,78,44.9,21.0,0.0085,,
0.6275,79,45.6,21.0,0.0075,,
0.6360,80,46.2,21.0,0.0075,,
0.6445,81,47.0,21.0,0.0075,,
0.6520,82,47.6,21.0,0.0075,,
0.6605,83,48.4,21.0,0.0085,,
0.6690,84,49.1,21.0,0.0085,,
0.6775,85,49.9,21.0,0.0075,,
0.6860,86,50.5,21.0,0.0075,,
0.6940,87,51.2,21.0,0.0075,,
0.7020,88,51.9,21.0,0.0080,,
0.7105,89,52.6,21.0,0.0085,,
0.7185,90,53.4,21.0,0.0075,,
0.7270,91,54.1,21.0,0.0075,,
0.7355,92,54.8,21.0,0.0075,,
0.7440,93,55.3,21.0,0.0085,,
0.7515,94,55.9,21.0,0.0075,,
0.7600,95,56.7,21.0,0.0085,,
0.7685,96,57.4,21.0,0.0075,,
0.7770,97,58.1,21.0,0.0075,,
0.7850,98,58.8,21.0,0.0075,,
0.7930,99,59.3,21.0,0.0080,,
0.8010,100,60.2,21.0,0.0080,,
0.8095,101,61.0,21.0,0.0085,,
0.8180,102,61.8,21.0,0.0075,,
0.8265,103,62.5,21.0,0.0075,,
0.8350,104,63.2,21.0,0.0075,,
0.8425,105,63.7,21.0,0.0075,,
0.8510,106,64.4,21.0,0.0085,,
0.8595,107,65.1,21.0,0.0085,,
0.8675,108,65.9,21.0,0.0075,,
0.8760,109,66.7,21.0,0.0075,,
0.8845,110,67.6,21.0,0.0075,,
0.8920,111,68.5,21.0,0.0075,,
0.9005,112,69.4,21.0,0.0085,,
0.9090,113,70.0,21.0,0.0085,,
0.9175,114,70.8,21.0,0.0075,,
0.9260,115,71.8,21.0,0.0075,,
0.9345,116,72.5,21.0,0.0075,,
0.9420,117,73.2,21.0,0.0075,,
0.9505,118,74.0,21.0,0.0085,,
0.9585,119,74.8,21.0,0.0075,,
0.9670,120,75.8,21.0,0.0075,,
0.9755,121,76.8,21.0,0.0075,,
0.9840,122,77.7,21.0,0.0075,,
0.9915,123,78.4,21.0,0.0075,,
1.0000,124,79.3,21.0,0.0085,,
1.0085,125,80.5,21.0,0.0075,,
1.0170,126,81.7,21.0,0.0075,,
1.0250,127,82.5,21.0,0.0075,,
1.0335,128,83.7,21.0,0.0075,,
1.0410,129,84.8,21.0,0.0075,,
1.0495,130,85.8,21.0,0.0085,,
1.0580,131,86.7,21.0,0.0085,,
1.0665,132,87.7,21.0,0.0075,,
1.0750,133,89.0,21.0,0.0075,,
1.0835,134,89.7,21.0,0.0075,,
1.0910,135,90.6,21.0,0.0075,,
1.0995,136,91.9,21.0,0.0085,,
1.1080,137,93.2,21.0,0.0075,,
1.1160,138,94.8,21.0,0.0075,,
1.1245,139,96.3,21.0,0.0075,,
1.1330,140,97.7,21.0,0.0075,,
1.1405,141,99.0,21.0,0.0075,,
1.1490,142,100.5,21.0,0.0085,,
1.1575,143,102.1,21.0,0.0075,,
1.1660,144,104.0,21.0,0.0075,,
1.1745,145,105.8,21.0,0.0075,,
1.1825,146,107.7,21.0,0.0075,,
1.1905,147,109.6,21.0,0.0080,,
1.1985,148,111.6,21.0,0.0080,,
1.2070,149,113.8,21.0,0.0075,,
1.2155,150,116.3,21.0,0.0075,,
1.2240,151,118.9,21.0,0.0075,,
1.2325,152,121.6,21.0,0.0070,,
1.2400,153,123.7,21.0,0.0075,,
1.2485,154,126.7,21.0,0.0085,,
1.2570,155,130.2,21.0,0.0075,,
1.2650,156,133.4,21.0,0.0075,,
1.2735,157,136.3,21.0,0.0075,,
1.2820,158,139.7,21.0,0.0085,,
1.2895,159,143.6,21.0,0.0075,,
1.2980,160,147.0,21.0,0.0085,,
1.3065,161,150.1,21.0,0.0075,,
1.3150,162,153.2,21.0,0.0075,,
1.3235,163,156.4,21.0,0.0075,,
1.3310,164,159.3,21.0,0.0075,,
1.3395,165,162.1,21.0,0.0085,,
1.3480,166,164.9,21.0,0.0085,,
1.3560,167,167.3,21.0,0.0075,,
1.3645,168,169.7,21.0,0.0075,,
1.3730,169,172.1,21.0,0.0075,,
1.3805,170,173.9,21.0,0.0075,,
1.3890,171,175.8,21.0,0.0085,,
1.3975,172,177.6,21.0,0.0075,,
1.4060,173,179.5,21.0,0.0075,,
1.4145,174,181.3,21.0,0.0075,,
1.4230,175,183.0,21.0,0.0075,,
1.4305,176,184.4,21.0,0.0075,,
1.4365,177,185.1,21.0,0.0075,,
1.4365,417,190.3,21.0,0.0000,,
1.4370,418,190.3,21.0,0.0005,,
1.4385,419,190.3,21.0,0.0015,,
1.4410,420,190.4,21.0,0.0030,,
1.4450,421,190.7,21.0,0.0040,,
1.4515,422,191.2,21.0,0.0065,,
1.4600,423,192.2,21.0,0.0085,,
1.4675,424,193.0,21.0,0.0085,,
1.4760,425,194.1,21.0,0.0095,,
1.4845,426,195.2,21.0,0.0095,,
1.4925,427,196.2,21.0,0.0080,,
1.5010,428,197.1,21.0,0.0085,,
1.5095,429,198.0,21.0,0.0085,,
1.5170,430,198.7,21.0,0.0085,,
1.5255,431,199.6,21.0,0.0095,,
1.5340,432,200.4,21.0,0.0085,,
1.5425,433,201.2,21.0,0.0085,,
1.5510,434,202.0,21.0,0.0085,,
1.5595,435,202.8,21.0,0.0095,,
1.5670,436,203.6,21.0,0.0085,,
1.5755,437,204.3,21.0,0.0095,,
1.5835,438,205.0,21.0,0.0080,,
1.5920,439,205.7,21.0,0.0085,,
1.6005,440,206.3,21.0,0.0085,,
1.6090,441,206.9,21.0,0.0095,,
1.6165,442,207.6,21.0,0.0085,,
1.6250,443,208.2,21.0,0.0095,,
1.6335,444,208.8,21.0,0.0085,,
1.6420,445,209.4,21.0,0.0085,,
1.6505,446,210.0,21.0,0.0085,,
1.6580,447,210.5,21.0,0.0085,,
1.6665,448,211.1,21.0,0.0095,,
1.6745,449,211.6,21.0,0.0090,,
1.6830,450,212.1,21.0,0.0085,,
1.6915,451,212.7,21.0,0.0085,,
1.7000,452,213.2,21.0,0.0085,,
1.7075,453,213.6,21.0,0.0085,,
1.7160,454,214.1,21.0,0.0095,,
1.7245,455,214.6,21.0,0.0095,,
1.7330,456,215.1,21.0,0.0085,,
1.7410,457,215.6,21.0,0.0080,,
1.7495,458,216.1,21.0,0.0085,,
1.7570,459,216.5,21.0,0.0085,,
1.7655,460,216.9,21.0,0.0095,,
1.7740,461,217.4,21.0,0.0095,,
1.7825,462,217.8,21.0,0.0085,,
1.7910,463,218.2,21.0,0.0085,,
1.7995,464,218.6,21.0,0.0085,,
1.8070,465,219.0,21.0,0.0085,,
1.8155,466,219.4,21.0,0.0095,,
1.8235,467,219.9,21.0,0.0090,,
1.8320,468,220.2,21.0,0.0085,,
1.8405,469,220.6,21.0,0.0085,,
1.8490,470,221.0,21.0,0.0085,,
1.8575,471,221.4,21.0,0.0095,,
1.8650,472,221.7,21.0,0.0085,,
1.8735,473,222.1,21.0,0.0095,,
1.8820,474,222.3,21.0,0.0085,,
1.8900,475,222.7,21.0,0.0080,,
1.8985,476,223.2,21.0,0.0085,,
1.9060,477,223.4,21.0,0.0085,,
1.9145,478,223.8,21.0,0.0095,,
1.9230,479,224.1,21.0,0.0095,,
1.9315,480,224.4,21.0,0.0085,,
1.9400,481,224.8,21.0,0.0085,,
1.9485,482,225.1,21.0,0.0085,,
1.9565,483,225.4,21.0,0.0090,,
1.9645,484,225.7,21.0,0.0090,,
1.9725,485,226.1,21.0,0.0090,,
1.9810,486,226.4,21.0,0.0085,,
1.9895,487,226.6,21.0,0.0085,,
1.9980,488,226.9,21.0,0.0085,,
2.0065,489,227.2,21.0,0.0095,,
2.0140,490,227.5,21.0,0.0085,,
2.0225,491,227.7,21.0,0.0095,,
2.0310,492,228.1,21.0,0.0085,,
2.0390,493,228.4,21.0,0.0080,,
2.0475,494,228.6,21.0,0.0085,,
2.0550,495,228.9,21.0,0.0085,,
2.0635,496,229.1,21.0,0.0095,,
2.0720,497,229.4,21.0,0.0095,,
2.0805,498,229.6,21.0,0.0085,,
2.0890,499,229.9,21.0,0.0085,,
2.0975,500,230.1,21.0,0.0085,,
2.1050,501,230.4,21.0,0.0085,,
2.1135,502,230.7,21.0,0.0095,,
2.1220,503,230.9,21.0,0.0095,,
2.1300,504,231.2,21.0,0.0080,,
2.1385,505,231.4,21.0,0.0085,,
2.1470,506,231.8,21.0,0.0085,,
2.1545,507,231.9,21.0,0.0085,,
2.1630,508,232.2,21.0,0.0095,,
2.1715,509,232.4,21.0,0.0095,,
2.1800,510,232.7,21.0,0.0085,,
2.1885,511,232.9,21.0,0.0085,,
2.1965,512,233.1,21.0,0.0080,,
2.2045,513,233.3,21.0,0.0090,,
2.2125,514,233.6,21.0,0.0090,,
2.2210,515,233.8,21.0,0.0095,,
2.2295,516,234.1,21.0,0.0085,,
2.2370,517,234.2,21.0,0.0075,,
2.2430,518,234.3,21.0,0.0060,,
2.2465,519,234.5,21.0,0.0040,,
2.2485,520,234.6,21.0,0.0020,,
2.2505,521,234.7,21.0,0.0020,,
2.2540,522,234.8,21.0,0.0035,,
2.2580,523,234.8,21.0,0.0040,,
2.2630,524,234.9,21.0,0.0055,,
2.2665,525,235.0,21.0,0.0060,,
Scope 1/1, Sample 3/3 (CRM2)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-43.5,20.5,NaN,,
0.0010,1,-43.8,20.5,0.0010,,
0.0025,2,-43.9,20.5,0.0015,,
0.0050,3,-43.9,20.5,0.0020,,
0.0095,4,-43.7,20.5,0.0035,,
0.0160,5,-43.5,20.5,0.0060,,
0.0235,6,-42.8,20.5,0.0070,,
0.0320,7,-41.7,20.5,0.0075,,
0.0405,8,-40.4,20.5,0.0075,,
0.0490,9,-38.8,20.5,0.0070,,
0.0575,10,-37.2,20.5,0.0070,,
0.0650,11,-35.7,20.5,0.0070,,
0.0735,12,-33.8,20.5,0.0075,,
0.0820,13,-31.8,20.5,0.0075,,
0.0900,14,-29.7,20.5,0.0075,,
0.0985,15,-27.4,20.5,0.0070,,
0.1070,16,-24.8,20.5,0.0070,,
0.1145,17,-22.4,20.5,0.0070,,
0.1230,18,-19.7,20.5,0.0075,,
0.1315,19,-16.7,20.5,0.0075,,
0.1400,20,-13.3,20.5,0.0075,,
0.1485,21,-10.2,20.5,0.0070,,
0.1565,22,-7.1,20.5,0.0065,,
0.1645,23,-4.4,20.6,0.0075,,
0.1725,24,-1.0,20.6,0.0075,,
0.1810,25,0.6,20.6,0.0075,,
0.1895,26,2.5,20.5,0.0070,,
0.1980,27,4.2,20.5,0.0070,,
0.2065,28,5.6,20.6,0.0070,,
0.2140,29,6.7,20.6,0.0070,,
0.2225,30,8.0,20.6,0.0075,,
0.2310,31,9.4,20.5,0.0075,,
0.2395,32,10.7,20.6,0.0070,,
0.2475,33,12.0,20.6,0.0065,,
0.2555,34,13.0,20.6,0.0075,,
0.2640,35,14.1,20.6,0.0075,,
0.2720,36,15.1,20.6,0.0075,,
0.2805,37,16.1,20.6,0.0075,,
0.2890,38,16.9,20.6,0.0070,,
0.2975,39,17.8,20.6,0.0070,,
0.3050,40,18.5,20.6,0.0070,,
0.3135,41,19.4,20.6,0.0075,,
0.3220,42,20.3,20.6,0.0075,,
